writing to logs/3/trust-constr/Thailand/2021_8_4_19_27
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +4.2557e+11 | 1.00e+00 | 9.21e+11 | 1.10e-04 |
|   2   |  16   |   1   | -4.7906e+02 | 2.00e+00 | 1.62e+04 | 0.00e+00 |
|   3   |  24   |   7   | -4.7906e+02 | 7.75e+00 | 4.83e+03 | 0.00e+00 |
|   4   |  32   |  14   | -5.4319e+02 | 7.75e+00 | 6.19e+02 | 0.00e+00 |
|   5   |  40   |  21   | -5.6880e+02 | 7.75e+00 | 1.46e+02 | 0.00e+00 |
|   6   |  48   |  27   | -5.8417e+02 | 7.75e+00 | 4.75e+01 | 0.00e+00 |
|   7   |  56   |  33   | -5.7857e+02 | 7.75e+00 | 4.74e+01 | 0.00e+00 |
|   8   |  64   |  39   | -5.9479e+02 | 7.75e+00 | 4.59e+01 | 0.00e+00 |
|   9   |  72   |  46   | -6.0377e+02 | 7.75e+00 | 5.32e+01 | 0.00e+00 |
|  10   |  80   |  53   | -6.0457e+02 | 7.75e+00 | 6.03e+01 | 0.00e+00 |
|  11   |  88   |  60   | -6.0460e+02 | 7.75e+00 | 5.88e+01 | 0.00e+00 |
|  12   |  96   |  66   | -6.0460e+02 | 7.75e+00 | 5.88e+01 | 0.00e+00 |
|  13   |  104  |  72   | -6.0481e+02 | 7.75e+00 | 6.34e+01 | 0.00e+00 |
|  14   |  112  |  78   | -6.0483e+02 | 7.75e+00 | 6.22e+01 | 0.00e+00 |
|  15   |  120  |  82   | -6.0483e+02 | 7.75e+00 | 6.22e+01 | 0.00e+00 |
|  16   |  128  |  86   | -6.0483e+02 | 7.75e+00 | 6.22e+01 | 0.00e+00 |
|  17   |  136  |  91   | -6.0483e+02 | 7.75e+00 | 6.22e+01 | 0.00e+00 |
|  18   |  144  |  96   | -6.0483e+02 | 7.75e+00 | 6.22e+01 | 0.00e+00 |
|  19   |  152  |  101  | -6.0483e+02 | 7.75e+00 | 6.22e+01 | 0.00e+00 |
|  20   |  160  |  108  | -6.1213e+02 | 7.75e+00 | 6.20e+01 | 0.00e+00 |
|  21   |  168  |  115  | -6.2135e+02 | 7.75e+00 | 6.72e+01 | 0.00e+00 |
|  22   |  176  |  122  | -6.3288e+02 | 7.75e+00 | 7.50e+01 | 0.00e+00 |
|  23   |  184  |  129  | -6.4894e+02 | 7.75e+00 | 8.89e+01 | 0.00e+00 |
|  24   |  192  |  136  | -6.6767e+02 | 7.75e+00 | 9.31e+01 | 0.00e+00 |
|  25   |  200  |  143  | -7.0779e+02 | 7.75e+00 | 1.33e+02 | 0.00e+00 |
|  26   |  208  |  150  | -7.5689e+02 | 7.75e+00 | 1.05e+02 | 0.00e+00 |
|  27   |  224  |  157  | -7.5689e+02 | 7.75e-01 | 1.05e+02 | 0.00e+00 |
|  28   |  232  |  164  | -7.5689e+02 | 7.75e-01 | 1.05e+02 | 0.00e+00 |
|  29   |  240  |  171  | -7.6043e+02 | 7.75e-01 | 1.09e+02 | 0.00e+00 |
|  30   |  248  |  178  | -7.6445e+02 | 7.75e-01 | 1.15e+02 | 0.00e+00 |
|  31   |  256  |  185  | -7.6923e+02 | 7.75e-01 | 1.22e+02 | 0.00e+00 |
|  32   |  264  |  192  | -7.7519e+02 | 7.75e-01 | 1.31e+02 | 0.00e+00 |
|  33   |  272  |  199  | -7.8339e+02 | 9.30e-01 | 1.42e+02 | 0.00e+00 |
|  34   |  280  |  206  | -7.9648e+02 | 1.45e+00 | 1.56e+02 | 0.00e+00 |
|  35   |  288  |  213  | -8.2139e+02 | 2.68e+00 | 1.35e+02 | 0.00e+00 |
|  36   |  296  |  220  | -8.3465e+02 | 3.18e+00 | 1.51e+02 | 0.00e+00 |
|  37   |  312  |  227  | -8.3465e+02 | 3.18e-01 | 1.51e+02 | 0.00e+00 |
|  38   |  320  |  234  | -8.3818e+02 | 3.18e-01 | 7.62e+01 | 0.00e+00 |
|  39   |  328  |  241  | -8.3823e+02 | 3.18e-01 | 3.14e+01 | 0.00e+00 |
|  40   |  336  |  248  | -8.3828e+02 | 3.18e-01 | 6.57e+01 | 0.00e+00 |
|  41   |  344  |  255  | -8.3830e+02 | 3.18e-01 | 5.36e+01 | 0.00e+00 |
|  42   |  352  |  262  | -8.3830e+02 | 3.18e-01 | 6.24e+01 | 0.00e+00 |
|  43   |  360  |  269  | -8.3830e+02 | 3.18e-01 | 5.42e+01 | 0.00e+00 |
|  44   |  368  |  274  | -8.3830e+02 | 3.18e-01 | 5.42e+01 | 0.00e+00 |
|  45   |  376  |  281  | -8.3874e+02 | 3.18e-01 | 1.99e+01 | 0.00e+00 |
|  46   |  384  |  288  | -8.3962e+02 | 5.25e-01 | 4.39e+01 | 0.00e+00 |
|  47   |  392  |  295  | -8.4183e+02 | 1.68e+00 | 1.01e+02 | 0.00e+00 |
|  48   |  400  |  302  | -8.4491e+02 | 2.22e+00 | 1.19e+02 | 0.00e+00 |
|  49   |  408  |  309  | -8.4949e+02 | 4.39e+00 | 9.03e+01 | 0.00e+00 |
|  50   |  424  |  316  | -8.4949e+02 | 4.39e-01 | 9.03e+01 | 0.00e+00 |
|  51   |  432  |  323  | -8.5551e+02 | 8.78e-01 | 6.23e+01 | 0.00e+00 |
|  52   |  440  |  330  | -8.5680e+02 | 8.78e-01 | 3.32e+01 | 0.00e+00 |
|  53   |  448  |  337  | -8.5725e+02 | 8.78e-01 | 1.70e+01 | 0.00e+00 |
|  54   |  456  |  344  | -8.5748e+02 | 8.78e-01 | 1.86e+01 | 0.00e+00 |
|  55   |  464  |  351  | -8.5778e+02 | 8.78e-01 | 1.91e+01 | 0.00e+00 |
|  56   |  472  |  358  | -8.5847e+02 | 1.25e+00 | 2.30e+01 | 0.00e+00 |
|  57   |  480  |  365  | -8.5869e+02 | 1.25e+00 | 3.59e+01 | 0.00e+00 |
|  58   |  496  |  371  | -8.5869e+02 | 2.91e-01 | 3.59e+01 | 0.00e+00 |
|  59   |  504  |  378  | -8.5886e+02 | 4.95e-01 | 2.67e+01 | 0.00e+00 |
