writing to logs/EXT_data/1/trust-constr/Philippines/2021_8_20
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | -6.7613e+02 | 1.00e+00 | 9.12e+04 | 0.00e+00 |
|   2   |  16   |   1   | -6.7613e+02 | 5.00e-01 | 9.12e+04 | 0.00e+00 |
|   3   |  24   |   2   | -6.9588e+02 | 5.00e-01 | 1.20e+03 | 1.25e-01 |
|   4   |  32   |   7   | -7.1317e+02 | 2.80e+00 | 1.24e+03 | 1.24e-01 |
|   5   |  40   |  12   | -7.2694e+02 | 7.98e+00 | 2.89e+02 | 1.24e-01 |
|   6   |  48   |  18   | -6.7607e+02 | 7.98e+00 | 1.90e+03 | 1.22e-01 |
|   7   |  56   |  25   | -7.2985e+02 | 7.98e+00 | 5.17e+01 | 1.23e-01 |
|   8   |  64   |  32   | -7.6371e+02 | 9.10e+00 | 8.86e+01 | 6.68e-02 |
|   9   |  72   |  38   | -8.0489e+02 | 9.10e+00 | 9.09e+01 | 2.66e-02 |
|  10   |  80   |  44   | -8.3611e+02 | 9.10e+00 | 8.84e+01 | 5.18e-03 |
|  11   |  88   |  50   | -8.4569e+02 | 9.10e+00 | 8.30e+01 | 0.00e+00 |
|  12   |  96   |  56   | -8.4597e+02 | 9.10e+00 | 7.84e+01 | 0.00e+00 |
|  13   |  104  |  62   | -8.4690e+02 | 9.10e+00 | 6.31e+01 | 0.00e+00 |
|  14   |  112  |  68   | -8.4729e+02 | 9.10e+00 | 5.89e+01 | 0.00e+00 |
|  15   |  120  |  74   | -8.4867e+02 | 9.10e+00 | 5.02e+01 | 0.00e+00 |
|  16   |  128  |  80   | -8.5149e+02 | 9.10e+00 | 3.86e+01 | 0.00e+00 |
|  17   |  136  |  86   | -8.5798e+02 | 9.10e+00 | 2.65e+01 | 0.00e+00 |
|  18   |  144  |  92   | -8.7020e+02 | 9.10e+00 | 3.24e+01 | 0.00e+00 |
|  19   |  152  |  98   | -8.7933e+02 | 9.10e+00 | 3.55e+01 | 0.00e+00 |
|  20   |  160  |  104  | -8.8020e+02 | 9.10e+00 | 3.05e+01 | 0.00e+00 |
|  21   |  176  |  110  | -8.8020e+02 | 9.10e-01 | 3.05e+01 | 0.00e+00 |
