writing to logs/EXT_data/1/trust-constr/China/2021_8_20
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +5.2916e+03 | 1.00e+00 | 1.11e+06 | 0.00e+00 |
|   2   |  16   |   1   | -6.4460e+02 | 1.00e+00 | 2.61e+02 | 2.97e-01 |
|   3   |  24   |   8   | -6.4474e+02 | 6.52e+00 | 1.85e+02 | 2.97e-01 |
|   4   |  32   |  15   | -6.2422e+02 | 9.02e+00 | 1.27e+02 | 2.56e-01 |
|   5   |  40   |  22   | -6.6638e+02 | 9.20e+00 | 1.09e+02 | 1.38e-01 |
|   6   |  48   |  28   | -7.0462e+02 | 9.20e+00 | 1.09e+02 | 7.08e-02 |
|   7   |  56   |  34   | -1.7714e+02 | 9.20e+00 | 3.53e+02 | 2.72e-02 |
|   8   |  64   |  39   | -5.1076e+02 | 9.20e+00 | 2.46e+02 | 1.39e-03 |
|   9   |  72   |  44   | -5.1411e+02 | 9.20e+00 | 2.47e+02 | 0.00e+00 |
|  10   |  80   |  48   | -5.1432e+02 | 9.20e+00 | 2.47e+02 | 0.00e+00 |
|  11   |  88   |  52   | -5.1448e+02 | 9.20e+00 | 2.47e+02 | 0.00e+00 |
|  12   |  96   |  57   | -8.3523e+02 | 9.20e+00 | 1.07e+02 | 0.00e+00 |
|  13   |  112  |  62   | -8.3523e+02 | 9.20e-01 | 1.07e+02 | 0.00e+00 |
|  14   |  120  |  69   | -8.3527e+02 | 9.20e-01 | 1.07e+02 | 0.00e+00 |
|  15   |  128  |  76   | -8.3531e+02 | 9.20e-01 | 1.07e+02 | 0.00e+00 |
|  16   |  144  |  83   | -8.3531e+02 | 4.60e-01 | 1.07e+02 | 0.00e+00 |
|  17   |  160  |  90   | -8.3531e+02 | 2.30e-01 | 1.07e+02 | 0.00e+00 |
|  18   |  176  |  97   | -8.3531e+02 | 2.30e-02 | 1.07e+02 | 0.00e+00 |
|  19   |  192  |  104  | -8.3531e+02 | 1.01e-02 | 1.07e+02 | 0.00e+00 |
|  20   |  208  |  110  | -8.3531e+02 | 5.04e-03 | 1.07e+02 | 0.00e+00 |
|  21   |  224  |  116  | -8.3531e+02 | 2.52e-03 | 1.07e+02 | 0.00e+00 |
|  22   |  232  |  119  | -8.3531e+02 | 2.52e-03 | 1.07e+02 | 0.00e+00 |
|  23   |  248  |  122  | -8.3531e+02 | 1.26e-03 | 1.07e+02 | 0.00e+00 |
|  24   |  264  |  124  | -8.3531e+02 | 6.30e-04 | 1.07e+02 | 0.00e+00 |
|  25   |  272  |  126  | -8.3532e+02 | 6.30e-04 | 1.07e+02 | 0.00e+00 |
|  26   |  288  |  128  | -8.3532e+02 | 3.15e-04 | 1.07e+02 | 0.00e+00 |
|  27   |  296  |  130  | -8.3532e+02 | 1.58e-04 | 1.07e+02 | 0.00e+00 |
|  28   |  304  |  132  | -8.3533e+02 | 1.58e-04 | 1.07e+02 | 0.00e+00 |
|  29   |  320  |  134  | -8.3533e+02 | 5.18e-05 | 1.07e+02 | 0.00e+00 |
|  30   |  336  |  136  | -8.3533e+02 | 2.27e-05 | 1.07e+02 | 0.00e+00 |
|  31   |  344  |  138  | -8.3534e+02 | 1.59e-04 | 1.07e+02 | 0.00e+00 |
|  32   |  360  |  141  | -8.3534e+02 | 6.11e-05 | 1.07e+02 | 0.00e+00 |
|  33   |  376  |  143  | -8.3534e+02 | 1.95e-05 | 1.07e+02 | 0.00e+00 |
|  34   |  384  |  145  | -8.3534e+02 | 1.36e-04 | 1.07e+02 | 0.00e+00 |
|  35   |  400  |  147  | -8.3534e+02 | 5.83e-05 | 1.07e+02 | 0.00e+00 |
|  36   |  408  |  149  | -8.3534e+02 | 2.16e-05 | 1.07e+02 | 0.00e+00 |
|  37   |  424  |  151  | -8.3534e+02 | 2.97e-06 | 1.07e+02 | 0.00e+00 |
|  38   |  432  |  153  | -8.3534e+02 | 2.08e-05 | 1.07e+02 | 0.00e+00 |
|  39   |  448  |  155  | -8.3534e+02 | 2.74e-06 | 1.07e+02 | 0.00e+00 |
|  40   |  456  |  157  | -8.3534e+02 | 1.92e-05 | 1.07e+02 | 0.00e+00 |
|  41   |  472  |  159  | -8.3534e+02 | 2.34e-06 | 1.07e+02 | 0.00e+00 |
|  42   |  480  |  161  | -8.3534e+02 | 1.64e-05 | 1.07e+02 | 0.00e+00 |
|  43   |  496  |  163  | -8.3534e+02 | 1.70e-06 | 1.07e+02 | 0.00e+00 |
|  44   |  504  |  165  | -8.3534e+02 | 1.19e-05 | 1.07e+02 | 0.00e+00 |
|  45   |  520  |  167  | -8.3534e+02 | 1.19e-06 | 1.07e+02 | 0.00e+00 |
|  46   |  528  |  169  | -8.3534e+02 | 8.34e-06 | 1.07e+02 | 0.00e+00 |
|  47   |  544  |  171  | -8.3534e+02 | 8.34e-07 | 1.07e+02 | 0.00e+00 |
|  48   |  552  |  173  | -8.3534e+02 | 5.83e-06 | 1.07e+02 | 0.00e+00 |
|  49   |  560  |  175  | -8.3534e+02 | 4.08e-05 | 1.07e+02 | 0.00e+00 |
|  50   |  576  |  177  | -8.3534e+02 | 1.06e-05 | 1.07e+02 | 0.00e+00 |
