writing to logs/1/trust-constr/Russia/2021_8_4_19_20
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +3.8542e+04 | 1.00e+00 | 1.60e+07 | 0.00e+00 |
|   2   |  16   |   1   | -6.0122e+02 | 1.00e+00 | 6.11e+02 | 3.01e-01 |
|   3   |  24   |   8   | -6.0127e+02 | 6.61e+00 | 3.12e+02 | 3.01e-01 |
|   4   |  32   |  15   | -6.1168e+02 | 9.26e+00 | 1.10e+02 | 2.61e-01 |
|   5   |  40   |  22   | -6.6491e+02 | 9.99e+00 | 9.28e+01 | 1.24e-01 |
|   6   |  48   |  28   | -7.1114e+02 | 9.99e+00 | 9.73e+01 | 5.34e-02 |
|   7   |  56   |  34   | -7.4867e+02 | 9.99e+00 | 1.01e+02 | 1.69e-02 |
|   8   |  64   |  40   | -7.7343e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|   9   |  72   |  46   | -7.7349e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  10   |  80   |  52   | -7.7355e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  11   |  88   |  58   | -7.7361e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  12   |  96   |  64   | -7.7367e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  13   |  104  |  70   | -7.7374e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  14   |  112  |  76   | -7.7380e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  15   |  120  |  82   | -7.7384e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  16   |  128  |  88   | -7.7390e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  17   |  136  |  94   | -7.7397e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  18   |  144  |  100  | -7.7403e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  19   |  152  |  106  | -7.7409e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  20   |  160  |  112  | -7.7414e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  21   |  168  |  118  | -7.7420e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  22   |  176  |  124  | -7.7426e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  23   |  184  |  130  | -7.7433e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  24   |  192  |  136  | -7.7439e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  25   |  200  |  142  | -7.7445e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  26   |  208  |  148  | -7.7452e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  27   |  216  |  154  | -7.7458e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  28   |  224  |  160  | -7.7464e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
|  29   |  232  |  166  | -7.7471e+02 | 9.99e+00 | 1.04e+02 | 0.00e+00 |
