writing to logs/AEJ_data/3/trust-constr/Korea/2021_8_11_13_17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +5.9175e+02 | 1.00e+00 | 9.19e+05 | 0.00e+00 |
|   2   |  16   |   1   | -6.8420e+01 | 1.00e+00 | 6.20e+01 | 2.28e-01 |
|   3   |  24   |   8   | -6.8443e+01 | 6.49e+00 | 2.07e+01 | 2.28e-01 |
|   4   |  32   |  15   | -6.8467e+01 | 9.10e+00 | 1.89e+01 | 2.28e-01 |
|   5   |  40   |  22   | -1.1240e+02 | 9.10e+00 | 1.75e+01 | 1.71e-01 |
|   6   |  48   |  28   | -2.0471e+02 | 9.10e+00 | 1.61e+01 | 7.12e-02 |
|   7   |  56   |  34   | -2.8560e+02 | 9.10e+00 | 1.52e+01 | 2.15e-02 |
|   8   |  64   |  39   | -3.3831e+02 | 9.10e+00 | 1.46e+01 | 0.00e+00 |
|   9   |  72   |  44   | -3.3831e+02 | 9.10e+00 | 1.46e+01 | 0.00e+00 |
|  10   |  80   |  49   | -3.5767e+02 | 9.10e+00 | 1.63e+01 | 0.00e+00 |
|  11   |  88   |  54   | -3.7594e+02 | 9.10e+00 | 2.14e+01 | 0.00e+00 |
|  12   |  104  |  59   | -3.7594e+02 | 9.10e-01 | 2.14e+01 | 0.00e+00 |
|  13   |  112  |  64   | -3.7722e+02 | 9.10e-01 | 2.20e+01 | 0.00e+00 |
|  14   |  120  |  69   | -3.7828e+02 | 9.10e-01 | 2.26e+01 | 0.00e+00 |
|  15   |  128  |  74   | -3.8359e+02 | 2.86e+00 | 3.03e+01 | 0.00e+00 |
|  16   |  144  |  79   | -3.8359e+02 | 2.86e-01 | 3.03e+01 | 0.00e+00 |
|  17   |  152  |  84   | -3.8368e+02 | 2.96e-01 | 3.14e+01 | 0.00e+00 |
|  18   |  160  |  88   | -3.8369e+02 | 2.96e-01 | 3.14e+01 | 0.00e+00 |
|  19   |  168  |  93   | -3.9592e+02 | 1.72e+00 | 2.94e+01 | 0.00e+00 |
|  20   |  176  |  98   | -4.0329e+02 | 1.72e+00 | 4.28e+01 | 0.00e+00 |
|  21   |  184  |  103  | -4.0458e+02 | 1.72e+00 | 3.09e+01 | 0.00e+00 |
|  22   |  200  |  108  | -4.0458e+02 | 1.72e-01 | 3.09e+01 | 0.00e+00 |
|  23   |  208  |  113  | -4.0542e+02 | 3.78e-01 | 3.07e+01 | 0.00e+00 |
|  24   |  216  |  118  | -4.0557e+02 | 3.78e-01 | 3.09e+01 | 0.00e+00 |
|  25   |  232  |  123  | -4.0557e+02 | 3.78e-02 | 3.09e+01 | 0.00e+00 |
|  26   |  248  |  130  | -4.0557e+02 | 9.26e-03 | 3.09e+01 | 0.00e+00 |
|  27   |  256  |  137  | -4.0562e+02 | 1.85e-02 | 3.11e+01 | 0.00e+00 |
|  28   |  272  |  144  | -4.0562e+02 | 2.46e-03 | 3.11e+01 | 0.00e+00 |
|  29   |  288  |  151  | -4.0562e+02 | 1.23e-03 | 3.11e+01 | 0.00e+00 |
|  30   |  296  |  158  | -4.0563e+02 | 2.46e-03 | 3.10e+01 | 0.00e+00 |
|  31   |  312  |  165  | -4.0563e+02 | 1.23e-03 | 3.10e+01 | 0.00e+00 |
|  32   |  320  |  171  | -4.0567e+02 | 8.59e-03 | 3.09e+01 | 0.00e+00 |
|  33   |  328  |  178  | -4.0573e+02 | 1.55e-02 | 3.08e+01 | 0.00e+00 |
|  34   |  336  |  185  | -4.0618e+02 | 1.08e-01 | 2.95e+01 | 0.00e+00 |
|  35   |  344  |  192  | -4.0870e+02 | 7.59e-01 | 4.98e+01 | 0.00e+00 |
|  36   |  352  |  199  | -4.0938e+02 | 7.59e-01 | 5.17e+01 | 0.00e+00 |
|  37   |  360  |  206  | -4.0939e+02 | 7.59e-01 | 5.14e+01 | 0.00e+00 |
|  38   |  368  |  211  | -4.0939e+02 | 7.59e-01 | 5.14e+01 | 0.00e+00 |
|  39   |  384  |  218  | -4.0939e+02 | 2.39e-01 | 5.14e+01 | 0.00e+00 |
|  40   |  400  |  223  | -4.0939e+02 | 1.19e-01 | 5.14e+01 | 0.00e+00 |
|  41   |  416  |  228  | -4.0939e+02 | 5.97e-02 | 5.14e+01 | 0.00e+00 |
|  42   |  424  |  233  | -4.1001e+02 | 5.97e-02 | 1.61e+01 | 0.00e+00 |
|  43   |  432  |  240  | -4.1029e+02 | 8.53e-02 | 1.73e+01 | 0.00e+00 |
|  44   |  440  |  247  | -4.1046e+02 | 1.30e-01 | 1.45e+01 | 0.00e+00 |
|  45   |  448  |  254  | -4.1051e+02 | 1.30e-01 | 1.26e+01 | 0.00e+00 |
|  46   |  456  |  261  | -4.1066e+02 | 1.30e-01 | 1.04e+01 | 0.00e+00 |
