	start time: 2021-08-23 13:08:35.500654
2021_8_23_13_9,3.52,-0.83,0.75,-3.38,0.69,0.0059,0.0035, 35484012.61084725, 1.108377558908637
2021_8_23_13_9,3.5200000524520876,-0.83,0.75,-3.38,0.69,0.0059,0.0035, 35484277.634578675, 1.1083816960412132
2021_8_23_13_10,3.52,-0.8300000149011612,0.75,-3.38,0.69,0.0059,0.0035, 35484017.23707328, 1.108377631124536
2021_8_23_13_10,3.52,-0.83,0.7500000149011612,-3.38,0.69,0.0059,0.0035, 35484008.39751655, 1.1083774931360115
2021_8_23_13_11,3.52,-0.83,0.75,-3.3800000503659247,0.69,0.0059,0.0035, 35484012.61084731, 1.108377558908637
2021_8_23_13_11,3.52,-0.83,0.75,-3.38,0.6900000149011611,0.0059,0.0035, 35484012.610845484, 1.108377558908637
2021_8_23_13_12,3.52,-0.83,0.75,-3.38,0.69,0.005900014901161194,0.0035, 35484012.57055812, 1.108377558908637
2021_8_23_13_12,3.52,-0.83,0.75,-3.38,0.69,0.0059,0.003500014901161194, 35483710.51900047, 1.108377558908637
2021_8_23_13_13,3.268649100041695,-0.8162633886120082,0.791299346153125,-3.3786552243000196,0.7231477207404687,0.009544391153206105,0.321617306654728, 2537.748631230577, 0.4668757231938297
2021_8_23_13_13,3.268649148748362,-0.8162633886120082,0.791299346153125,-3.3786552243000196,0.7231477207404687,0.009544391153206105,0.321617306654728, 2537.7493208490946, 0.4668759239086631
2021_8_23_13_14,3.268649100041695,-0.8162634035131694,0.791299346153125,-3.3786552243000196,0.7231477207404687,0.009544391153206105,0.321617306654728, 2537.74862942355, 0.46687572883702955
2021_8_23_13_14,3.268649100041695,-0.8162633886120082,0.7912993610542862,-3.3786552243000196,0.7231477207404687,0.009544391153206105,0.321617306654728, 2537.7486285921063, 0.4668757236327917
2021_8_23_13_15,3.268649100041695,-0.8162633886120082,0.791299346153125,-3.3786552746459058,0.7231477207404687,0.009544391153206105,0.321617306654728, 2537.748631232888, 0.4668757231938297
2021_8_23_13_15,3.268649100041695,-0.8162633886120082,0.791299346153125,-3.3786552243000196,0.7231477356416299,0.009544391153206105,0.321617306654728, 2537.748631120421, 0.4668757231938297
2021_8_23_13_16,3.268649100041695,-0.8162633886120082,0.791299346153125,-3.3786552243000196,0.7231477207404687,0.009544406054367299,0.321617306654728, 2537.7401040127975, 0.4668757231938297
2021_8_23_13_16,3.268649100041695,-0.8162633886120082,0.791299346153125,-3.3786552243000196,0.7231477207404687,0.009544391153206105,0.3216173215558892, 2537.748573271997, 0.4668757231938297
2021_8_23_13_17,3.2686485940285994,-0.8162633772248147,0.7912993987922472,-3.378655222559982,0.7231477637367677,0.009553111093733545,0.32161747553073095, 2532.7578149663614, 0.4668736352171147
2021_8_23_13_17,3.268648642735259,-0.8162633772248147,0.7912993987922472,-3.378655222559982,0.7231477637367677,0.009553111093733545,0.32161747553073095, 2532.7585044892517, 0.4668738359307546
2021_8_23_13_18,3.2686485940285994,-0.8162633921259759,0.7912993987922472,-3.378655222559982,0.7231477637367677,0.009553111093733545,0.32161747553073095, 2532.7578131939244, 0.46687364086011934
2021_8_23_13_18,3.2686485940285994,-0.8162633772248147,0.7912994136934084,-3.378655222559982,0.7231477637367677,0.009553111093733545,0.32161747553073095, 2532.7578123504063, 0.466873635658474
2021_8_23_13_19,3.2686485940285994,-0.8162633772248147,0.7912993987922472,-3.3786552729058683,0.7231477637367677,0.009553111093733545,0.32161747553073095, 2532.7578149686665, 0.4668736352171147
2021_8_23_13_19,3.2686485940285994,-0.8162633772248147,0.7912993987922472,-3.378655222559982,0.7231477786379289,0.009553111093733545,0.32161747553073095, 2532.757814856201, 0.4668736352171147
2021_8_23_13_20,3.2686485940285994,-0.8162633772248147,0.7912993987922472,-3.378655222559982,0.7231477637367677,0.009553125994894739,0.32161747553073095, 2532.7493117511267, 0.4668736352171147
2021_8_23_13_20,3.2686485940285994,-0.8162633772248147,0.7912993987922472,-3.378655222559982,0.7231477637367677,0.009553111093733545,0.32161749043189214, 2532.7577570085077, 0.4668736352171147
2021_8_23_13_21,3.24234332018508,-0.8201881538150407,0.7659412680579301,-3.4069888790183147,0.6840192392677849,0.007790160433685139,0.28240916189909804, 4375.076154630664, 0.5342616163158417
2021_8_23_13_21,3.2423433684997605,-0.8201881538150407,0.7659412680579301,-3.4069888790183147,0.6840192392677849,0.007790160433685139,0.28240916189909804, 4375.077532522436, 0.5342618916778874
2021_8_23_13_22,3.24234332018508,-0.8201881687162019,0.7659412680579301,-3.4069888790183147,0.6840192392677849,0.007790160433685139,0.28240916189909804, 4375.076208114537, 0.5342616337528663
2021_8_23_13_22,3.24234332018508,-0.8201881538150407,0.7659412829590913,-3.4069888790183147,0.6840192392677849,0.007790160433685139,0.28240916189909804, 4375.076146881507, 0.5342616164106692
2021_8_23_13_23,3.24234332018508,-0.8201881538150407,0.7659412680579301,-3.4069889297864053,0.6840192392677849,0.007790160433685139,0.28240916189909804, 4375.076155070377, 0.5342616163158417
2021_8_23_13_23,3.24234332018508,-0.8201881538150407,0.7659412680579301,-3.4069888790183147,0.684019254168946,0.007790160433685139,0.28240916189909804, 4375.0761539354735, 0.5342616163158417
2021_8_23_13_24,3.24234332018508,-0.8201881538150407,0.7659412680579301,-3.4069888790183147,0.6840192392677849,0.007790175334846333,0.28240916189909804, 4375.0603449039445, 0.5342616163158417
2021_8_23_13_24,3.24234332018508,-0.8201881538150407,0.7659412680579301,-3.4069888790183147,0.6840192392677849,0.007790160433685139,0.28240917680025923, 4375.076033726351, 0.5342616163158417
