writing to logs/AEJ_data/2/trust-constr/Malaysia/2021_8_11_13_17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | -3.2343e+02 | 1.00e+00 | 5.00e+05 | 0.00e+00 |
|   2   |  16   |   1   | -5.5223e+02 | 1.00e+00 | 1.95e+02 | 2.16e-01 |
|   3   |  24   |   8   | -5.5219e+02 | 6.41e+00 | 1.61e+02 | 2.16e-01 |
|   4   |  32   |  15   | -5.5219e+02 | 6.41e-01 | 1.61e+02 | 2.16e-01 |
|   5   |  40   |  22   | -6.5847e+02 | 1.28e+00 | 1.19e+02 | 1.07e-01 |
|   6   |  48   |  29   | -6.5847e+02 | 1.28e-01 | 1.19e+02 | 1.07e-01 |
|   7   |  56   |  36   | -6.8017e+02 | 2.56e-01 | 1.14e+02 | 9.35e-02 |
|   8   |  64   |  43   | -7.3775e+02 | 1.79e+00 | 1.05e+02 | 6.54e-02 |
|   9   |  72   |  50   | -7.3775e+02 | 1.79e-01 | 1.05e+02 | 6.54e-02 |
|  10   |  80   |  57   | -7.8439e+02 | 1.26e+00 | 1.04e+02 | 5.00e-02 |
|  11   |  88   |  64   | -7.8439e+02 | 1.26e-01 | 1.04e+02 | 5.00e-02 |
|  12   |  96   |  71   | -8.2358e+02 | 8.79e-01 | 1.36e+02 | 4.08e-02 |
|  13   |  104  |  78   | -8.2358e+02 | 8.79e-02 | 1.36e+02 | 4.08e-02 |
|  14   |  112  |  85   | -8.5144e+02 | 6.16e-01 | 1.65e+02 | 3.63e-02 |
|  15   |  120  |  92   | -8.5144e+02 | 6.16e-02 | 1.65e+02 | 3.63e-02 |
|  16   |  128  |  99   | -8.7392e+02 | 4.31e-01 | 1.94e+02 | 3.38e-02 |
|  17   |  136  |  106  | -8.7392e+02 | 4.31e-02 | 1.94e+02 | 3.38e-02 |
|  18   |  144  |  108  | -8.7380e+02 | 2.90e-01 | 1.85e+02 | 3.25e-02 |
|  19   |  152  |  110  | -8.7644e+02 | 1.73e+00 | 1.31e+02 | 2.09e-02 |
|  20   |  160  |  112  | -9.0869e+02 | 6.40e+00 | 8.16e+01 | 0.00e+00 |
|  21   |  168  |  116  | -9.2564e+02 | 6.71e+00 | 7.67e+01 | 0.00e+00 |
|  22   |  176  |  120  | -9.2896e+02 | 6.92e+00 | 7.55e+01 | 0.00e+00 |
|  23   |  184  |  122  | -9.2962e+02 | 6.92e+00 | 7.55e+01 | 0.00e+00 |
|  24   |  192  |  129  | -9.7745e+02 | 6.92e+00 | 6.42e+01 | 0.00e+00 |
|  25   |  208  |  136  | -9.7745e+02 | 6.92e-01 | 6.42e+01 | 0.00e+00 |
|  26   |  216  |  143  | -1.0067e+03 | 1.38e+00 | 5.86e+01 | 0.00e+00 |
|  27   |  232  |  150  | -1.0067e+03 | 1.38e-01 | 5.86e+01 | 0.00e+00 |
|  28   |  240  |  157  | -1.0067e+03 | 5.65e-02 | 5.86e+01 | 0.00e+00 |
|  29   |  256  |  164  | -1.0067e+03 | 2.32e-02 | 5.86e+01 | 0.00e+00 |
|  30   |  272  |  171  | -1.0067e+03 | 3.48e-03 | 5.86e+01 | 0.00e+00 |
|  31   |  280  |  177  | -1.0067e+03 | 8.71e-04 | 5.86e+01 | 0.00e+00 |
|  32   |  296  |  181  | -1.0067e+03 | 4.36e-04 | 5.86e+01 | 0.00e+00 |
|  33   |  304  |  188  | -1.0067e+03 | 1.19e-04 | 5.86e+01 | 0.00e+00 |
|  34   |  312  |  191  | -1.0067e+03 | 8.31e-04 | 5.86e+01 | 0.00e+00 |
|  35   |  328  |  198  | -1.0067e+03 | 2.66e-04 | 5.86e+01 | 0.00e+00 |
|  36   |  336  |  203  | -1.0067e+03 | 7.49e-05 | 5.86e+01 | 0.00e+00 |
|  37   |  344  |  206  | -1.0067e+03 | 5.25e-04 | 5.86e+01 | 0.00e+00 |
|  38   |  360  |  209  | -1.0067e+03 | 2.62e-04 | 5.86e+01 | 0.00e+00 |
|  39   |  368  |  212  | -1.0067e+03 | 1.00e-04 | 5.86e+01 | 0.00e+00 |
|  40   |  376  |  215  | -1.0067e+03 | 1.48e-05 | 5.86e+01 | 0.00e+00 |
|  41   |  384  |  218  | -1.0067e+03 | 1.04e-04 | 5.86e+01 | 0.00e+00 |
|  42   |  392  |  221  | -1.0067e+03 | 1.59e-05 | 5.86e+01 | 0.00e+00 |
