XLAM,CDS1Y,CDS1X,CDS1XP,CDS3,CDS3X,CDS3XP,CDS5,CDS5X,CDS5XP
0.008061536237285345,0.008,0.007547534426653648,0.005343349243772042,0.01,0.01,0.004625912773374607,0.012525,0.012190314774560208,0.004295817634452042
0.008294600247110734,0.008,0.0077538247459133704,0.005443305684149656,0.01025,0.01025,0.0046771474547318915,0.013,0.01247556125024019,0.004327676622517735
0.004249147881071093,0.003875,0.0041195734930729085,0.0035443306395910802,0.005815,0.005815,0.003634237934278473,0.00775,0.007505696303048164,0.0036344382168770175
0.003979082168696343,0.0035,0.003871416184098289,0.0034003997750390283,0.0055,0.0055,0.0035502752113559786,0.0068667,0.007138848064367838,0.0035778548754175207
0.002851731815941333,0.0029,0.00282497824082342,0.002760608796209244,0.00415,0.00415,0.003165555551618756,0.0061375,0.005569717247904069,0.003318565653917675
0.0025193554027598264,0.002545,0.002512411710143328,0.002556612031599558,0.003735,0.0037350000000000005,0.003037524964849104,0.00545,0.005065789626537563,0.0032306014138399944
0.00193802969641479,0.0019,0.0019600042512399637,0.0021760472425851572,0.0029833000000000004,0.0029833000000000004,0.0027877584721683977,0.0042875,0.0041309582068290735,0.003054627612479992
0.001749502435218214,0.00165,0.0017790492305525438,0.002044464305698856,0.0027333,0.0027333,0.0026983040994452913,0.00385,0.0038205062057738715,0.00299173868298585
0.0012397190562329506,0.00116,0.001284330304442507,0.0016611271661858152,0.0020433,0.0020433000000000005,0.002432093143284526,0.0030667,0.0029577144484045238,0.0028081811098196624
0.001350537724154862,0.0010655,0.0013926018077283658,0.0017484393127057175,0.0021945,0.0021945,0.002492668606872345,0.002975,0.0031459103298889617,0.0028484439566799965
0.0012013333414705452,0.0011225,0.001246513300086636,0.0016298902484126396,0.0019850000000000002,0.0019850000000000002,0.002405561818339555,0.0029,0.0028772276267145583,0.002786386889741241
0.0015027933196442656,0.0015220000000000001,0.0015407676918716576,0.0018646879900506399,0.002403,0.002403,0.0025748322036993447,0.003725,0.003410629862596986,0.0029063585648123995
0.002082655127691063,0.0015935,0.00209812004408282,0.0022739380538260266,0.003171,0.003171,0.002852431505752097,0.0042333,0.004366301385847218,0.0031003726892273485
0.0019494114860598864,0.00165,0.001970967165128393,0.0021839518262689395,0.003,0.003,0.002793864555194347,0.003975,0.004158848814158378,0.0030605502033328267
0.0022286935907798785,0.001719,0.00223716470148397,0.0023705678948365587,0.0033625,0.0033625,0.0029169863784959007,0.004325,0.0046083640168392516,0.003146766171431359
0.00210893794344306,0.0016,0.00212293426205356,0.0022912872695204675,0.0032,0.0032,0.002861771908791861,0.004525,0.004395139274689468,0.0031051218059636567
0.0022091710750745987,0.0019215,0.002218029372423953,0.002357246028584423,0.0033268,0.0033268,0.0029042820472973086,0.0044167,0.004546134248323012,0.003133792994205924
0.0017746499881673467,0.0012937,0.0018026798001752888,0.0020615362202686008,0.0027614999999999996,0.0027614999999999996,0.0027072083902065537,0.004075,0.0038537016477261615,0.0029968138865690283
0.0012677155816680568,0.00095,0.0013112112983465645,0.0016825457491468718,0.002075,0.002075,0.0024417030552385164,0.0035125,0.0029906923577443295,0.0028105300475439214
0.0015022507624048549,0.001225,0.0015398226942054023,0.001863641289373012,0.0024,0.0024,0.0025726689134726133,0.00365,0.0034100473855790455,0.002905407751625854
0.0014053323874313592,0.000975,0.0014455133052238322,0.0017899494465383238,0.0022667,0.0022667,0.002519957552140393,0.0033625,0.0032425774345317677,0.0028686516045111667
0.0013290667501071874,0.001275,0.0013711629006777756,0.0017308928623103598,0.0021625,0.0021625,0.002478458610892488,0.0032,0.003109956801943866,0.0028395818550475183
0.001370671729523449,0.001125,0.0014115654639771105,0.001762970822999344,0.0022167,0.0022167,0.0024990564447428033,0.00335,0.0031746025460774787,0.002851990162627943
0.0012501491829579926,0.0010167,0.0012937358407418267,0.0016680020890882648,0.00205,0.00205,0.0024307771377148355,0.0031438000000000004,0.0029643943104392225,0.00280488671953948
0.0012018102992078466,0.0011125,0.001246261132259166,0.0016289290869980276,0.0019813,0.0019813,0.0024013327198326613,0.0027714000000000003,0.002875885661866,0.002783741547531973
0.0014581114447535333,0.0013,0.0014963168092228913,0.0018293557695283314,0.0023333000000000004,0.0023333000000000004,0.0025441137002807255,0.003475,0.0033221453072629927,0.0028831218008650078
0.0016197978488277677,0.0013625,0.001652786859231633,0.0019493919607457629,0.00255,0.00255,0.002627162732694973,0.0034357,0.003593170303073918,0.0029407832841445054
0.0015316432993108496,0.0012167,0.0015675680685381499,0.001884467492711353,0.0024333000000000002,0.0024333000000000002,0.0025830689960890003,0.0034286,0.0034517428918875116,0.0029115934679567147
0.0016129603064661243,0.0015625,0.0016462519558004952,0.0019445124750015154,0.0025434999999999998,0.0025434999999999993,0.002625363175441751,0.0034,0.0035925625179399996,0.0029419639100054552
0.0015659357199176596,0.001275,0.0016007147703040224,0.0019098123863671972,0.0024803,0.0024803,0.0026012660113664777,0.0034667,0.0035143174271602988,0.0029254132458466876
0.0018801111522692346,0.00165,0.0019028926097897632,0.0021341830652098197,0.0028945999999999998,0.0028945999999999998,0.0027535740882260558,0.0040083,0.004024952401785138,0.0030299853074197977
0.0016161221809668474,0.0012625,0.0016490612243539428,0.0019464621194569293,0.0025471,0.0025471,0.002626429035457915,0.0037,0.00359600649866057,0.00294230374353433
0.0017991948002853242,0.0014125,0.0018251397403620617,0.002077439964057309,0.0027875,0.0027875,0.002714756429505228,0.0038574,0.003892316189060166,0.0030027929547478092
