XLAM,CDS1Y,CDS1X,CDS1XP,CDS3,CDS3X,CDS3XP,CDS5,CDS5X,CDS5XP
0.008513864509414819,0.006,0.010854149116830764,0.006607896490712317,0.0184333,0.0184333,0.006039992078568106,0.0259,0.024361237950712943,0.0056230946656740674
0.007853022502717528,0.0052,0.01009036207542149,0.006251318862563911,0.0174167,0.0174167,0.005824492337247144,0.0236667,0.023272399346932482,0.005471591146506518
0.003967767675731519,0.0041667,0.005428996292967957,0.003937502765844107,0.0106667,0.010666699999999998,0.004362666649664134,0.0163333,0.015546977389163021,0.004447522942417113
0.004403771477831582,0.005,0.005969487334571894,0.0042223910224700074,0.0115,0.0115,0.004551424378886772,0.01715,0.016524687500697546,0.004581393005581009
0.00400312815850915,0.0042333,0.005473251051521376,0.00396092649740621,0.01075,0.01075,0.00437900414903513,0.0179,0.01569147288162798,0.004459843034366423
0.003540326091509749,0.0033333,0.004893412305994881,0.003648947322303776,0.0098333,0.0098333,0.0041687655739662665,0.0159,0.014571250000507113,0.004310070849536338
0.0035132016269293783,0.0033333,0.004858493251446089,0.00363015490623733,0.00975,0.00975,0.004153839561867793,0.01625,0.014402239725821999,0.004297274118405523
0.002872435954710433,0.0030833,0.004042640184704104,0.0031756785793356107,0.008416700000000001,0.008416700000000001,0.0038372350590827426,0.01395,0.012769551011326648,0.004068637837616641
0.0028542230621534347,0.0027917,0.004019917296012745,0.0031625600473664584,0.0084,0.0084,0.0038304441746430714,0.0139333,0.01278696900234252,0.0040660484562617585
0.0021996881192527175,0.00425,0.0031678755488756065,0.002663878828971365,0.0069333,0.0069333,0.0034671616227314648,0.0123,0.010917221656701837,0.003799925332498878
0.0023567001093188914,0.00415,0.0033737189150958792,0.0027870266930031047,0.0072832999999999995,0.0072832999999999995,0.0035567836374551754,0.0122167,0.011363025926840027,0.0038652276499769405
0.0025249151602049413,0.0045,0.0035936250266527777,0.0029165454311166324,0.0076667,0.0076667,0.0036522957051091567,0.0117667,0.01184897753983937,0.003935215856799176
0.0023016958112052717,0.00285,0.00330199430543574,0.002744283875020495,0.0071667,0.0071667,0.0035266093415674774,0.0110667,0.011221818420551082,0.0038438957173974712
0.00233487619614557,0.0028333000000000004,0.0033457225605478674,0.0027702743304320173,0.00725,0.00725,0.0035469393938429013,0.010925,0.011336186167980641,0.0038596418846580387
0.003797300121999169,0.0045362,0.005215784946293758,0.0038235501805724604,0.0103292,0.0103292,0.004285935014331849,0.014276400000000002,0.015147481112254208,0.0043929669449904825
0.003836717519294913,0.004235899999999999,0.005263482378237486,0.0038495402201188227,0.0103667,0.0103667,0.004301028578995106,0.01545,0.015136283337729964,0.004402395981241487
0.0033897202053569564,0.0034311999999999997,0.004700330194830932,0.003543995986135724,0.0094684,0.0094684,0.004092217088478507,0.0146345,0.014042222645117224,0.004251933039639173
0.0029305558065725514,0.0032484000000000002,0.004114833814208343,0.0032171295209452652,0.0085167,0.0085167,0.0038640378553357114,0.0130167,0.012886935352465746,0.004087281660859274
0.001907327183781338,0.0027,0.0027784701849894273,0.0024255010037797773,0.006225,0.006225,0.0032837928465896528,0.010325,0.009992647094936335,0.003663215580712728
0.0022661911569266877,0.0024333000000000002,0.0032537596738464424,0.0027156103504930636,0.007075,0.007075,0.0035038516935429363,0.010425,0.011112585322397808,0.003827468041856692
0.00203599637999869,0.0027,0.0029495553790627304,0.0025312809904815656,0.0065375,0.0065375,0.003365444071511744,0.0099625,0.010427463698860238,0.0037263085114048293
0.0016757812078115615,0.0024375,0.0024679235165381017,0.00222941678528262,0.0056700000000000006,0.005670000000000001,0.003134165982022423,0.00936,0.009289343869299561,0.003555585378098946
0.0014112121345749924,0.0023,0.002107790773535452,0.0019940384504728674,0.0049832999999999995,0.0049832999999999995,0.0029434934271514385,0.0079833,0.008350238331063095,0.003410634332809732
0.001599220600436733,0.0026833300000000003,0.0023635337170598326,0.0021621277569047635,0.0054667000000000006,0.0054667000000000006,0.003078591298396516,0.0086,0.009013917920059934,0.003513201486826362
0.0014960357945239798,0.0025625,0.0022230979231442557,0.002070421946309916,0.0052,0.005200000000000001,0.003004450504095104,0.007775,0.008655349244372708,0.00345756957432779
0.002410333839137283,0.0031666999999999997,0.0034396067457901558,0.0028266073405101115,0.007370000000000001,0.007370000000000001,0.003581054600127475,0.01063,0.01147528427019968,0.0038820880411538365
0.0026773350140561138,0.0035375,0.003785845896222354,0.0030293008235575255,0.00795,0.00795,0.0037272765272264043,0.0116,0.012197793492517414,0.00398813417767283
0.002109500415789961,0.002725,0.003044520433106413,0.0025895384772670702,0.0066862,0.0066862,0.003405367960003742,0.0093237,0.010614478462166343,0.0037543226533193557
0.0018977014829471748,0.0024,0.0027635753442919794,0.0024163491983097726,0.0061895000000000006,0.0061895000000000006,0.0032744630961667764,0.0094164,0.009976946430247546,0.003658639455297087
0.001413430702147176,0.0023333000000000004,0.0021096160112951045,0.0019952050638760194,0.004981800000000001,0.004981800000000001,0.0029426221966695667,0.0083318,0.008369181941632465,0.0034121874690765637
0.0013108351727570836,0.00221,0.001968223571210317,0.00190005563882236,0.004703,0.004703,0.002862492249637912,0.0078744,0.007969301856286434,0.003348892916981404
0.001212118269910087,0.0021125,0.0018319012758062421,0.0018066835681146357,0.004443600000000001,0.004443600000000001,0.0027866442837072743,0.006593600000000001,0.007620528063148975,0.0032935299148783444
0.001402731360918897,0.0024438000000000003,0.0020940439036085234,0.001984753334773111,0.0049427,0.0049427,0.002931374768726666,0.0073051999999999995,0.008298143671078334,0.003400696224949147
