writing to logs/AEJ_data/2/trust-constr/Bulgaria/2021_8_11_13_17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +1.9893e+02 | 1.00e+00 | 3.43e+05 | 0.00e+00 |
|   2   |  16   |   1   | -4.9269e+02 | 1.00e+00 | 1.36e+02 | 2.09e-01 |
|   3   |  24   |   8   | -4.9271e+02 | 6.41e+00 | 1.09e+02 | 2.09e-01 |
|   4   |  32   |  15   | -4.9278e+02 | 8.62e+00 | 8.90e+01 | 2.09e-01 |
|   5   |  40   |  22   | -5.5227e+02 | 9.92e+00 | 8.61e+01 | 1.31e-01 |
|   6   |  48   |  29   | -5.9802e+02 | 9.92e+00 | 8.42e+01 | 1.20e-01 |
|   7   |  56   |  35   | -6.8418e+02 | 9.92e+00 | 8.26e+01 | 4.30e-02 |
|   8   |  64   |  39   | -7.5371e+02 | 9.92e+00 | 8.13e+01 | 4.93e-03 |
|   9   |  72   |  43   | -7.6550e+02 | 9.92e+00 | 8.10e+01 | 0.00e+00 |
|  10   |  80   |  47   | -7.6553e+02 | 9.92e+00 | 8.10e+01 | 0.00e+00 |
|  11   |  88   |  52   | -7.6553e+02 | 9.92e-01 | 8.10e+01 | 0.00e+00 |
|  12   |  104  |  57   | -7.6553e+02 | 9.92e-02 | 8.10e+01 | 0.00e+00 |
|  13   |  120  |  62   | -7.6553e+02 | 9.92e-03 | 8.10e+01 | 0.00e+00 |
|  14   |  136  |  67   | -7.6553e+02 | 4.93e-03 | 8.10e+01 | 0.00e+00 |
|  15   |  144  |  70   | -7.6556e+02 | 4.93e-03 | 8.11e+01 | 0.00e+00 |
|  16   |  160  |  73   | -7.6556e+02 | 2.46e-03 | 8.11e+01 | 0.00e+00 |
|  17   |  176  |  75   | -7.6556e+02 | 1.23e-03 | 8.11e+01 | 0.00e+00 |
|  18   |  192  |  77   | -7.6556e+02 | 6.13e-04 | 8.11e+01 | 0.00e+00 |
|  19   |  208  |  83   | -7.6556e+02 | 2.35e-04 | 8.11e+01 | 0.00e+00 |
|  20   |  216  |  86   | -7.6556e+02 | 1.18e-04 | 8.11e+01 | 0.00e+00 |
|  21   |  224  |  89   | -7.6556e+02 | 5.88e-05 | 8.11e+01 | 0.00e+00 |
|  22   |  232  |  92   | -7.6557e+02 | 4.12e-04 | 8.11e+01 | 0.00e+00 |
|  23   |  240  |  95   | -7.6557e+02 | 4.12e-04 | 8.11e+01 | 0.00e+00 |
|  24   |  256  |  98   | -7.6557e+02 | 1.39e-04 | 8.11e+01 | 0.00e+00 |
|  25   |  272  |  100  | -7.6557e+02 | 2.32e-05 | 8.11e+01 | 0.00e+00 |
|  26   |  288  |  102  | -7.6557e+02 | 3.47e-06 | 8.11e+01 | 0.00e+00 |
|  27   |  296  |  104  | -7.6558e+02 | 2.43e-05 | 8.11e+01 | 0.00e+00 |
|  28   |  312  |  106  | -7.6558e+02 | 2.43e-06 | 8.11e+01 | 0.00e+00 |
|  29   |  320  |  108  | -7.6558e+02 | 1.70e-05 | 8.11e+01 | 0.00e+00 |
|  30   |  336  |  110  | -7.6558e+02 | 1.86e-06 | 8.11e+01 | 0.00e+00 |
|  31   |  344  |  112  | -7.6558e+02 | 1.30e-05 | 8.11e+01 | 0.00e+00 |
|  32   |  360  |  113  | -7.6558e+02 | 1.30e-06 | 8.11e+01 | 0.00e+00 |
|  33   |  368  |  114  | -7.6558e+02 | 9.09e-06 | 8.11e+01 | 0.00e+00 |
|  34   |  376  |  115  | -7.6558e+02 | 9.09e-07 | 8.11e+01 | 0.00e+00 |
|  35   |  384  |  116  | -7.6558e+02 | 6.36e-06 | 8.11e+01 | 0.00e+00 |
|  36   |  392  |  117  | -7.6558e+02 | 4.45e-05 | 8.11e+01 | 0.00e+00 |
|  37   |  408  |  118  | -7.6558e+02 | 6.16e-06 | 8.11e+01 | 0.00e+00 |
|  38   |  416  |  119  | -7.6558e+02 | 6.16e-07 | 8.11e+01 | 0.00e+00 |
|  39   |  432  |  120  | -7.6558e+02 | 6.16e-08 | 8.11e+01 | 0.00e+00 |
|  40   |  440  |  121  | -7.6558e+02 | 4.32e-07 | 8.11e+01 | 0.00e+00 |
|  41   |  456  |  122  | -7.6558e+02 | 4.32e-08 | 8.11e+01 | 0.00e+00 |
|  42   |  464  |  123  | -7.6558e+02 | 3.02e-07 | 8.11e+01 | 0.00e+00 |
|  43   |  480  |  124  | -7.6558e+02 | 3.02e-08 | 8.11e+01 | 0.00e+00 |
|  44   |  488  |  127  | -7.6558e+02 | 2.11e-07 | 8.11e+01 | 0.00e+00 |
|  45   |  496  |  130  | -7.6558e+02 | 1.48e-06 | 8.11e+01 | 0.00e+00 |
|  46   |  504  |  133  | -7.6558e+02 | 1.04e-05 | 8.11e+01 | 0.00e+00 |
|  47   |  520  |  135  | -7.6558e+02 | 1.04e-06 | 8.11e+01 | 0.00e+00 |
|  48   |  536  |  137  | -7.6558e+02 | 1.04e-07 | 8.11e+01 | 0.00e+00 |
|  49   |  544  |  139  | -7.6558e+02 | 7.25e-07 | 8.11e+01 | 0.00e+00 |
|  50   |  560  |  141  | -7.6558e+02 | 7.25e-08 | 8.11e+01 | 0.00e+00 |
|  51   |  568  |  143  | -7.6558e+02 | 5.08e-07 | 8.11e+01 | 0.00e+00 |
|  52   |  584  |  145  | -7.6558e+02 | 5.08e-08 | 8.11e+01 | 0.00e+00 |
|  53   |  592  |  147  | -7.6558e+02 | 3.55e-07 | 8.11e+01 | 0.00e+00 |
|  54   |  608  |  149  | -7.6558e+02 | 3.55e-08 | 8.11e+01 | 0.00e+00 |
|  55   |  616  |  151  | -7.6558e+02 | 2.49e-07 | 8.11e+01 | 0.00e+00 |
|  56   |  632  |  152  | -7.6558e+02 | 2.49e-08 | 8.11e+01 | 0.00e+00 |
|  57   |  640  |  154  | -7.6558e+02 | 1.74e-07 | 8.11e+01 | 0.00e+00 |
|  58   |  656  |  155  | -7.6558e+02 | 1.74e-08 | 8.11e+01 | 0.00e+00 |
|  59   |  672  |  157  | -7.6558e+02 | 1.74e-09 | 8.11e+01 | 0.00e+00 |
|  60   |  680  |  159  | -7.6558e+02 | 1.22e-08 | 1.43e+06 | 0.00e+00 |
|  61   |  696  |  161  | -7.6558e+02 | 6.09e-09 | 1.43e+06 | 0.00e+00 |
|  62   |  712  |  162  | -7.6558e+02 | 3.05e-09 | 1.43e+06 | 0.00e+00 |
|  63   |  728  |  163  | -7.6558e+02 | 1.52e-09 | 1.43e+06 | 0.00e+00 |
|  64   |  744  |  164  | -7.6558e+02 | 7.62e-10 | 1.43e+06 | 0.00e+00 |
|  65   |  760  |  165  | -7.6558e+02 | 3.81e-10 | 1.43e+06 | 0.00e+00 |
|  66   |  776  |  166  | -7.6558e+02 | 1.90e-10 | 1.43e+06 | 0.00e+00 |
|  67   |  792  |  167  | -7.6558e+02 | 9.52e-11 | 1.43e+06 | 0.00e+00 |
|  68   |  808  |  168  | -7.6558e+02 | 4.76e-11 | 1.43e+06 | 0.00e+00 |
|  69   |  824  |  169  | -7.6558e+02 | 2.38e-11 | 1.43e+06 | 0.00e+00 |
