writing to logs/AEJ_data/4/trust-constr/Poland/2021_8_11_13_17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +2.8924e+03 | 1.00e+00 | 5.39e+06 | 0.00e+00 |
|   2   |  16   |   1   | -8.6558e+01 | 1.00e+00 | 9.89e+01 | 2.67e-01 |
|   3   |  24   |   8   | -8.6565e+01 | 6.55e+00 | 4.03e+01 | 2.67e-01 |
|   4   |  32   |  15   | -8.1278e+01 | 9.14e+00 | 2.07e+01 | 2.33e-01 |
|   5   |  40   |  22   | -1.2298e+02 | 9.14e+00 | 1.92e+01 | 1.36e-01 |
|   6   |  48   |  28   | -2.1627e+02 | 9.79e+00 | 1.78e+01 | 5.55e-02 |
|   7   |  56   |  34   | -2.9540e+02 | 9.79e+00 | 1.69e+01 | 1.52e-02 |
|   8   |  64   |  39   | -3.3857e+02 | 9.79e+00 | 1.65e+01 | 0.00e+00 |
|   9   |  72   |  43   | -3.3857e+02 | 9.79e+00 | 1.65e+01 | 0.00e+00 |
|  10   |  80   |  48   | -3.7100e+02 | 1.13e+01 | 1.01e+01 | 0.00e+00 |
|  11   |  88   |  53   | -3.7100e+02 | 1.13e+00 | 1.01e+01 | 0.00e+00 |
|  12   |  96   |  58   | -3.7468e+02 | 1.15e+00 | 8.78e+00 | 0.00e+00 |
|  13   |  104  |  63   | -3.7869e+02 | 1.15e+00 | 1.68e+01 | 0.00e+00 |
|  14   |  112  |  68   | -3.8365e+02 | 1.30e+00 | 1.86e+01 | 0.00e+00 |
|  15   |  128  |  73   | -3.8365e+02 | 4.27e-01 | 1.86e+01 | 0.00e+00 |
|  16   |  136  |  78   | -3.8616e+02 | 7.41e-01 | 1.98e+01 | 0.00e+00 |
|  17   |  144  |  83   | -3.8807e+02 | 7.41e-01 | 2.08e+01 | 0.00e+00 |
|  18   |  152  |  88   | -3.9472e+02 | 4.81e+00 | 5.23e+01 | 0.00e+00 |
|  19   |  160  |  93   | -3.9521e+02 | 4.81e+00 | 3.74e+01 | 0.00e+00 |
|  20   |  168  |  98   | -3.9623e+02 | 4.81e+00 | 4.08e+01 | 0.00e+00 |
|  21   |  176  |  103  | -3.9630e+02 | 4.81e+00 | 4.21e+01 | 0.00e+00 |
|  22   |  184  |  108  | -3.9631e+02 | 4.81e+00 | 4.18e+01 | 0.00e+00 |
|  23   |  192  |  111  | -3.9631e+02 | 4.81e+00 | 4.18e+01 | 0.00e+00 |
|  24   |  200  |  116  | -3.9737e+02 | 4.81e+00 | 3.78e+01 | 0.00e+00 |
|  25   |  208  |  121  | -4.0091e+02 | 4.81e+00 | 2.75e+01 | 0.00e+00 |
|  26   |  216  |  126  | -4.0669e+02 | 4.81e+00 | 1.02e+01 | 0.00e+00 |
|  27   |  224  |  131  | -4.0973e+02 | 4.81e+00 | 1.98e+01 | 0.00e+00 |
|  28   |  232  |  136  | -4.1129e+02 | 4.81e+00 | 2.29e+01 | 0.00e+00 |
|  29   |  248  |  141  | -4.1129e+02 | 4.81e-01 | 2.29e+01 | 0.00e+00 |
|  30   |  256  |  146  | -4.1310e+02 | 6.18e-01 | 2.27e+01 | 0.00e+00 |
|  31   |  264  |  151  | -4.1368e+02 | 6.18e-01 | 2.34e+01 | 0.00e+00 |
|  32   |  272  |  156  | -4.1379e+02 | 6.18e-01 | 2.48e+01 | 0.00e+00 |
|  33   |  280  |  161  | -4.1385e+02 | 6.18e-01 | 2.40e+01 | 0.00e+00 |
|  34   |  296  |  165  | -4.1385e+02 | 6.18e-02 | 2.40e+01 | 0.00e+00 |
|  35   |  312  |  169  | -4.1385e+02 | 6.18e-03 | 2.40e+01 | 0.00e+00 |
|  36   |  328  |  174  | -4.1385e+02 | 2.09e-03 | 2.40e+01 | 0.00e+00 |
|  37   |  336  |  179  | -4.1392e+02 | 1.47e-02 | 2.35e+01 | 0.00e+00 |
|  38   |  344  |  186  | -4.1412e+02 | 1.03e-01 | 2.09e+01 | 0.00e+00 |
|  39   |  352  |  193  | -4.1442e+02 | 1.22e-01 | 1.69e+01 | 0.00e+00 |
|  40   |  360  |  200  | -4.1490e+02 | 2.77e-01 | 1.65e+01 | 0.00e+00 |
|  41   |  368  |  207  | -4.1511e+02 | 2.77e-01 | 1.55e+01 | 0.00e+00 |
|  42   |  376  |  214  | -4.1546e+02 | 2.77e-01 | 1.27e+01 | 0.00e+00 |
|  43   |  384  |  221  | -4.1548e+02 | 2.77e-01 | 1.46e+01 | 0.00e+00 |
|  44   |  392  |  228  | -4.1548e+02 | 2.77e-01 | 1.46e+01 | 0.00e+00 |
|  45   |  408  |  235  | -4.1548e+02 | 2.77e-02 | 1.46e+01 | 0.00e+00 |
|  46   |  416  |  240  | -4.1549e+02 | 2.77e-02 | 1.17e+01 | 0.00e+00 |
|  47   |  424  |  245  | -4.1549e+02 | 2.77e-02 | 1.77e+01 | 0.00e+00 |
|  48   |  432  |  250  | -4.1549e+02 | 2.77e-02 | 1.47e+01 | 0.00e+00 |
|  49   |  440  |  257  | -4.1554e+02 | 7.06e-02 | 1.55e+01 | 0.00e+00 |
|  50   |  448  |  262  | -4.1578e+02 | 1.41e-01 | 1.22e+01 | 0.00e+00 |
|  51   |  456  |  269  | -4.1594e+02 | 7.97e-01 | 1.23e+01 | 0.00e+00 |
|  52   |  464  |  274  | -4.1595e+02 | 7.97e-01 | 1.25e+01 | 0.00e+00 |
|  53   |  472  |  281  | -4.1595e+02 | 7.97e-01 | 1.25e+01 | 0.00e+00 |
|  54   |  480  |  284  | -4.1595e+02 | 7.97e-01 | 1.21e+01 | 0.00e+00 |
|  55   |  488  |  291  | -4.1626e+02 | 7.97e-01 | 1.59e+01 | 0.00e+00 |
|  56   |  496  |  298  | -4.1654e+02 | 7.97e-01 | 1.20e+01 | 0.00e+00 |
|  57   |  504  |  305  | -4.1679e+02 | 7.97e-01 | 1.16e+01 | 0.00e+00 |
|  58   |  512  |  312  | -4.1701e+02 | 7.97e-01 | 1.34e+01 | 0.00e+00 |
|  59   |  520  |  319  | -4.1725e+02 | 7.97e-01 | 1.06e+01 | 0.00e+00 |
|  60   |  528  |  326  | -4.1746e+02 | 7.97e-01 | 1.58e+01 | 0.00e+00 |
|  61   |  536  |  333  | -4.1766e+02 | 7.97e-01 | 1.28e+01 | 0.00e+00 |
|  62   |  544  |  340  | -4.1788e+02 | 7.97e-01 | 1.72e+01 | 0.00e+00 |
|  63   |  552  |  347  | -4.1809e+02 | 7.97e-01 | 1.52e+01 | 0.00e+00 |
|  64   |  560  |  354  | -4.1843e+02 | 8.71e-01 | 2.16e+01 | 0.00e+00 |
|  65   |  568  |  361  | -4.1872e+02 | 8.71e-01 | 1.70e+01 | 0.00e+00 |
|  66   |  576  |  368  | -4.1890e+02 | 8.71e-01 | 2.20e+01 | 0.00e+00 |
|  67   |  584  |  375  | -4.1904e+02 | 8.71e-01 | 1.87e+01 | 0.00e+00 |
|  68   |  592  |  382  | -4.1920e+02 | 8.71e-01 | 2.13e+01 | 0.00e+00 |
|  69   |  600  |  389  | -4.1934e+02 | 8.71e-01 | 1.91e+01 | 0.00e+00 |
|  70   |  608  |  396  | -4.1945e+02 | 8.71e-01 | 2.21e+01 | 0.00e+00 |
|  71   |  616  |  403  | -4.1958e+02 | 8.71e-01 | 2.12e+01 | 0.00e+00 |
|  72   |  624  |  410  | -4.1967e+02 | 8.71e-01 | 2.69e+01 | 0.00e+00 |
|  73   |  632  |  417  | -4.1992e+02 | 8.71e-01 | 2.38e+01 | 0.00e+00 |
|  74   |  640  |  424  | -4.2012e+02 | 8.71e-01 | 2.92e+01 | 0.00e+00 |
|  75   |  648  |  431  | -4.2020e+02 | 8.71e-01 | 2.38e+01 | 0.00e+00 |
|  76   |  656  |  438  | -4.2029e+02 | 8.71e-01 | 2.61e+01 | 0.00e+00 |
|  77   |  664  |  445  | -4.2039e+02 | 8.71e-01 | 2.56e+01 | 0.00e+00 |
|  78   |  672  |  452  | -4.2083e+02 | 8.71e-01 | 2.85e+01 | 0.00e+00 |
|  79   |  680  |  459  | -4.2097e+02 | 8.71e-01 | 3.14e+01 | 0.00e+00 |
|  80   |  688  |  466  | -4.2148e+02 | 1.56e+00 | 3.20e+01 | 0.00e+00 |
|  81   |  696  |  473  | -4.2160e+02 | 1.56e+00 | 3.23e+01 | 0.00e+00 |
|  82   |  704  |  480  | -4.2186e+02 | 1.56e+00 | 3.20e+01 | 0.00e+00 |
|  83   |  712  |  487  | -4.2201e+02 | 1.56e+00 | 2.88e+01 | 0.00e+00 |
|  84   |  728  |  494  | -4.2201e+02 | 1.56e-01 | 2.88e+01 | 0.00e+00 |
|  85   |  736  |  501  | -4.2224e+02 | 4.28e-01 | 2.91e+01 | 0.00e+00 |
|  86   |  744  |  508  | -4.2237e+02 | 4.28e-01 | 2.91e+01 | 0.00e+00 |
|  87   |  752  |  515  | -4.2242e+02 | 4.28e-01 | 3.67e+01 | 0.00e+00 |
|  88   |  760  |  522  | -4.2288e+02 | 4.28e-01 | 3.35e+01 | 0.00e+00 |
|  89   |  768  |  529  | -4.2300e+02 | 4.28e-01 | 3.28e+01 | 0.00e+00 |
|  90   |  776  |  536  | -4.2313e+02 | 4.28e-01 | 3.24e+01 | 0.00e+00 |
|  91   |  784  |  543  | -4.2323e+02 | 4.28e-01 | 4.11e+01 | 0.00e+00 |
|  92   |  792  |  550  | -4.2366e+02 | 4.28e-01 | 3.81e+01 | 0.00e+00 |
|  93   |  800  |  557  | -4.2386e+02 | 4.28e-01 | 3.85e+01 | 0.00e+00 |
|  94   |  808  |  564  | -4.2427e+02 | 4.28e-01 | 3.39e+01 | 0.00e+00 |
|  95   |  816  |  571  | -4.2502e+02 | 4.28e-01 | 2.81e+01 | 0.00e+00 |
|  96   |  824  |  578  | -4.2512e+02 | 4.28e-01 | 3.93e+01 | 0.00e+00 |
|  97   |  832  |  585  | -4.2671e+02 | 5.20e-01 | 2.77e+01 | 0.00e+00 |
|  98   |  840  |  592  | -4.2728e+02 | 5.20e-01 | 1.91e+01 | 0.00e+00 |
|  99   |  848  |  599  | -4.2759e+02 | 5.20e-01 | 2.34e+01 | 0.00e+00 |
|  100  |  856  |  606  | -4.2771e+02 | 5.20e-01 | 2.29e+01 | 0.00e+00 |
|  101  |  864  |  613  | -4.2809e+02 | 5.20e-01 | 3.71e+01 | 0.00e+00 |
|  102  |  872  |  620  | -4.2832e+02 | 5.20e-01 | 2.32e+01 | 0.00e+00 |
|  103  |  880  |  627  | -4.2855e+02 | 5.20e-01 | 2.17e+01 | 0.00e+00 |
|  104  |  888  |  634  | -4.2858e+02 | 5.20e-01 | 2.07e+01 | 0.00e+00 |
