writing to logs/AEJ_data/1/trust-constr/Mexico/2021_8_10_23_30
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | -6.6048e+02 | 1.00e+00 | 2.96e+05 | 0.00e+00 |
|   2   |  16   |   1   | -6.6048e+02 | 5.00e-01 | 2.96e+05 | 0.00e+00 |
|   3   |  24   |   2   | -6.8491e+02 | 5.00e-01 | 7.76e+02 | 1.21e-01 |
|   4   |  32   |   7   | -6.8714e+02 | 2.81e+00 | 7.87e+02 | 1.20e-01 |
|   5   |  40   |  13   | -6.8925e+02 | 7.68e+00 | 2.96e+02 | 1.20e-01 |
|   6   |  48   |  20   | -6.9126e+02 | 7.68e+00 | 1.12e+02 | 1.20e-01 |
|   7   |  56   |  27   | -6.9328e+02 | 7.68e+00 | 9.96e+01 | 1.20e-01 |
|   8   |  64   |  34   | -6.7179e+02 | 9.13e+00 | 1.02e+02 | 6.73e-02 |
|   9   |  72   |  40   | -7.0668e+02 | 9.13e+00 | 1.02e+02 | 2.93e-02 |
|  10   |  80   |  46   | -7.4341e+02 | 9.13e+00 | 1.02e+02 | 5.96e-03 |
|  11   |  88   |  51   | -7.6286e+02 | 9.13e+00 | 1.02e+02 | 0.00e+00 |
|  12   |  104  |  54   | -7.6286e+02 | 9.13e-01 | 1.02e+02 | 0.00e+00 |
|  13   |  112  |  59   | -7.6286e+02 | 3.76e-01 | 1.02e+02 | 0.00e+00 |
|  14   |  120  |  62   | -7.6286e+02 | 1.88e-01 | 1.02e+02 | 0.00e+00 |
|  15   |  136  |  65   | -7.6286e+02 | 9.39e-02 | 1.02e+02 | 0.00e+00 |
|  16   |  144  |  68   | -7.6286e+02 | 4.69e-02 | 1.02e+02 | 0.00e+00 |
|  17   |  160  |  71   | -7.6286e+02 | 2.35e-02 | 1.02e+02 | 0.00e+00 |
|  18   |  176  |  74   | -7.6286e+02 | 1.17e-02 | 1.02e+02 | 0.00e+00 |
|  19   |  192  |  77   | -7.6286e+02 | 5.87e-03 | 1.02e+02 | 0.00e+00 |
|  20   |  208  |  80   | -7.6286e+02 | 2.93e-03 | 1.02e+02 | 0.00e+00 |
|  21   |  216  |  83   | -7.6287e+02 | 2.93e-03 | 1.02e+02 | 0.00e+00 |
|  22   |  232  |  86   | -7.6287e+02 | 1.47e-03 | 1.02e+02 | 0.00e+00 |
|  23   |  240  |  88   | -7.6287e+02 | 7.34e-04 | 1.02e+02 | 0.00e+00 |
|  24   |  256  |  90   | -7.6287e+02 | 3.67e-04 | 1.02e+02 | 0.00e+00 |
|  25   |  272  |  92   | -7.6287e+02 | 1.83e-04 | 1.02e+02 | 0.00e+00 |
|  26   |  280  |  95   | -7.6287e+02 | 7.56e-05 | 1.02e+02 | 0.00e+00 |
|  27   |  296  |  97   | -7.6287e+02 | 1.33e-05 | 1.02e+02 | 0.00e+00 |
|  28   |  312  |  99   | -7.6287e+02 | 1.33e-06 | 1.02e+02 | 0.00e+00 |
|  29   |  320  |  100  | -7.6287e+02 | 9.32e-06 | 1.02e+02 | 0.00e+00 |
|  30   |  328  |  102  | -7.6287e+02 | 9.32e-07 | 1.02e+02 | 0.00e+00 |
|  31   |  336  |  103  | -7.6287e+02 | 6.52e-06 | 1.02e+02 | 0.00e+00 |
|  32   |  352  |  105  | -7.6287e+02 | 6.52e-07 | 1.02e+02 | 0.00e+00 |
|  33   |  360  |  107  | -7.6287e+02 | 4.57e-06 | 1.02e+02 | 0.00e+00 |
|  34   |  376  |  109  | -7.6287e+02 | 4.57e-07 | 1.02e+02 | 0.00e+00 |
|  35   |  384  |  111  | -7.6287e+02 | 3.20e-06 | 1.02e+02 | 0.00e+00 |
|  36   |  400  |  113  | -7.6287e+02 | 3.20e-07 | 1.02e+02 | 0.00e+00 |
|  37   |  408  |  115  | -7.6287e+02 | 2.24e-06 | 1.02e+02 | 0.00e+00 |
|  38   |  424  |  117  | -7.6287e+02 | 2.24e-07 | 1.02e+02 | 0.00e+00 |
|  39   |  432  |  119  | -7.6287e+02 | 1.57e-06 | 1.02e+02 | 0.00e+00 |
|  40   |  440  |  121  | -7.6287e+02 | 1.10e-05 | 1.02e+02 | 0.00e+00 |
|  41   |  456  |  123  | -7.6287e+02 | 1.10e-06 | 1.02e+02 | 0.00e+00 |
|  42   |  472  |  124  | -7.6287e+02 | 1.10e-07 | 1.02e+02 | 0.00e+00 |
|  43   |  480  |  126  | -7.6287e+02 | 7.68e-07 | 1.02e+02 | 0.00e+00 |
|  44   |  488  |  128  | -7.6287e+02 | 7.68e-08 | 1.02e+02 | 0.00e+00 |
|  45   |  496  |  130  | -7.6287e+02 | 5.37e-07 | 1.02e+02 | 0.00e+00 |
|  46   |  504  |  132  | -7.6287e+02 | 5.37e-08 | 1.02e+02 | 0.00e+00 |
|  47   |  512  |  134  | -7.6287e+02 | 3.76e-07 | 1.02e+02 | 0.00e+00 |
|  48   |  528  |  136  | -7.6287e+02 | 3.76e-08 | 1.02e+02 | 0.00e+00 |
|  49   |  544  |  138  | -7.6287e+02 | 3.76e-09 | 1.02e+02 | 0.00e+00 |
|  50   |  552  |  138  | -7.6287e+02 | 1.00e+00 | 1.02e+02 | 0.00e+00 |
|  51   |  568  |  145  | -7.6287e+02 | 1.20e-01 | 1.02e+02 | 0.00e+00 |
|  52   |  584  |  148  | -7.6287e+02 | 6.00e-02 | 1.02e+02 | 0.00e+00 |
|  53   |  600  |  151  | -7.6287e+02 | 3.00e-02 | 1.02e+02 | 0.00e+00 |
|  54   |  616  |  158  | -7.6287e+02 | 1.50e-02 | 1.02e+02 | 0.00e+00 |
|  55   |  632  |  164  | -7.6287e+02 | 7.50e-03 | 1.02e+02 | 0.00e+00 |
|  56   |  648  |  167  | -7.6287e+02 | 3.75e-03 | 1.02e+02 | 0.00e+00 |
|  57   |  664  |  169  | -7.6287e+02 | 1.87e-03 | 1.02e+02 | 0.00e+00 |
|  58   |  680  |  172  | -7.6287e+02 | 9.37e-04 | 1.02e+02 | 0.00e+00 |
|  59   |  696  |  175  | -7.6287e+02 | 4.69e-04 | 1.02e+02 | 0.00e+00 |
|  60   |  712  |  178  | -7.6287e+02 | 2.00e-04 | 1.02e+02 | 0.00e+00 |
|  61   |  728  |  181  | -7.6287e+02 | 3.60e-05 | 1.02e+02 | 0.00e+00 |
|  62   |  744  |  184  | -7.6287e+02 | 3.60e-06 | 1.02e+02 | 0.00e+00 |
|  63   |  760  |  186  | -7.6287e+02 | 3.60e-07 | 1.02e+02 | 0.00e+00 |
|  64   |  768  |  188  | -7.6287e+02 | 3.60e-08 | 1.02e+02 | 0.00e+00 |
|  65   |  776  |  190  | -7.6287e+02 | 2.52e-07 | 1.02e+02 | 0.00e+00 |
|  66   |  792  |  192  | -7.6287e+02 | 2.52e-08 | 1.02e+02 | 0.00e+00 |
|  67   |  808  |  194  | -7.6287e+02 | 2.52e-09 | 1.02e+02 | 0.00e+00 |
|  68   |  816  |  194  | -7.6287e+02 | 1.00e+00 | 1.02e+02 | 0.00e+00 |
|  69   |  832  |  200  | -7.6287e+02 | 5.00e-01 | 1.02e+02 | 0.00e+00 |
|  70   |  848  |  205  | -7.6287e+02 | 2.50e-01 | 1.02e+02 | 0.00e+00 |
|  71   |  864  |  208  | -7.6287e+02 | 1.25e-01 | 1.02e+02 | 0.00e+00 |
|  72   |  880  |  213  | -7.6287e+02 | 6.25e-02 | 1.02e+02 | 0.00e+00 |
|  73   |  896  |  218  | -7.6287e+02 | 3.12e-02 | 1.02e+02 | 0.00e+00 |
|  74   |  912  |  221  | -7.6287e+02 | 1.56e-02 | 1.02e+02 | 0.00e+00 |
|  75   |  928  |  224  | -7.6287e+02 | 7.81e-03 | 1.02e+02 | 0.00e+00 |
|  76   |  944  |  227  | -7.6287e+02 | 3.91e-03 | 1.02e+02 | 0.00e+00 |
|  77   |  960  |  230  | -7.6287e+02 | 1.95e-03 | 1.02e+02 | 0.00e+00 |
|  78   |  976  |  233  | -7.6287e+02 | 9.77e-04 | 1.02e+02 | 0.00e+00 |
|  79   |  992  |  236  | -7.6287e+02 | 4.88e-04 | 1.02e+02 | 0.00e+00 |
|  80   | 1008  |  238  | -7.6287e+02 | 2.44e-04 | 1.02e+02 | 0.00e+00 |
|  81   | 1024  |  240  | -7.6287e+02 | 1.22e-04 | 1.02e+02 | 0.00e+00 |
|  82   | 1040  |  242  | -7.6287e+02 | 3.75e-05 | 1.02e+02 | 0.00e+00 |
|  83   | 1056  |  244  | -7.6287e+02 | 3.75e-06 | 1.02e+02 | 0.00e+00 |
|  84   | 1072  |  246  | -7.6287e+02 | 3.75e-07 | 1.02e+02 | 0.00e+00 |
|  85   | 1088  |  248  | -7.6287e+02 | 3.75e-08 | 1.02e+02 | 0.00e+00 |
|  86   | 1104  |  250  | -7.6287e+02 | 3.75e-09 | 1.02e+02 | 0.00e+00 |
|  87   | 1112  |  250  | -7.6287e+02 | 1.00e+00 | 1.02e+02 | 0.00e+00 |
|  88   | 1128  |  257  | -7.6287e+02 | 5.00e-01 | 1.02e+02 | 0.00e+00 |
|  89   | 1144  |  260  | -7.6287e+02 | 2.50e-01 | 1.02e+02 | 0.00e+00 |
|  90   | 1160  |  263  | -7.6287e+02 | 1.25e-01 | 1.02e+02 | 0.00e+00 |
|  91   | 1176  |  266  | -7.6287e+02 | 6.25e-02 | 1.02e+02 | 0.00e+00 |
|  92   | 1192  |  269  | -7.6287e+02 | 3.12e-02 | 1.02e+02 | 0.00e+00 |
|  93   | 1208  |  272  | -7.6287e+02 | 1.56e-02 | 1.02e+02 | 0.00e+00 |
|  94   | 1224  |  275  | -7.6287e+02 | 7.55e-03 | 1.02e+02 | 0.00e+00 |
|  95   | 1240  |  277  | -7.6287e+02 | 3.77e-03 | 1.02e+02 | 0.00e+00 |
|  96   | 1256  |  279  | -7.6287e+02 | 1.89e-03 | 1.02e+02 | 0.00e+00 |
|  97   | 1272  |  281  | -7.6287e+02 | 9.44e-04 | 1.02e+02 | 0.00e+00 |
|  98   | 1280  |  283  | -7.6287e+02 | 4.72e-04 | 1.02e+02 | 0.00e+00 |
|  99   | 1296  |  285  | -7.6287e+02 | 2.21e-04 | 1.02e+02 | 0.00e+00 |
|  100  | 1312  |  287  | -7.6287e+02 | 1.08e-04 | 1.02e+02 | 0.00e+00 |
|  101  | 1328  |  289  | -7.6287e+02 | 2.54e-05 | 1.02e+02 | 0.00e+00 |
|  102  | 1344  |  291  | -7.6287e+02 | 2.54e-06 | 1.02e+02 | 0.00e+00 |
|  103  | 1360  |  293  | -7.6287e+02 | 2.54e-07 | 1.02e+02 | 0.00e+00 |
|  104  | 1376  |  295  | -7.6287e+02 | 2.54e-08 | 1.02e+02 | 0.00e+00 |
|  105  | 1392  |  297  | -7.6287e+02 | 2.54e-09 | 1.02e+02 | 0.00e+00 |
|  106  | 1400  |  297  | -7.6287e+02 | 1.00e+00 | 1.02e+02 | 0.00e+00 |
|  107  | 1416  |  303  | -7.6287e+02 | 5.00e-01 | 1.02e+02 | 0.00e+00 |
|  108  | 1432  |  306  | -7.6287e+02 | 2.50e-01 | 1.02e+02 | 0.00e+00 |
|  109  | 1448  |  309  | -7.6287e+02 | 1.25e-01 | 1.02e+02 | 0.00e+00 |
|  110  | 1464  |  312  | -7.6287e+02 | 6.25e-02 | 1.02e+02 | 0.00e+00 |
|  111  | 1480  |  315  | -7.6287e+02 | 3.12e-02 | 1.02e+02 | 0.00e+00 |
|  112  | 1496  |  318  | -7.6287e+02 | 1.56e-02 | 1.02e+02 | 0.00e+00 |
|  113  | 1512  |  321  | -7.6287e+02 | 7.81e-03 | 1.02e+02 | 0.00e+00 |
|  114  | 1528  |  323  | -7.6287e+02 | 3.91e-03 | 1.02e+02 | 0.00e+00 |
|  115  | 1544  |  324  | -7.6287e+02 | 1.95e-03 | 1.02e+02 | 0.00e+00 |
|  116  | 1552  |  325  | -7.6287e+02 | 9.77e-04 | 1.02e+02 | 0.00e+00 |
|  117  | 1568  |  326  | -7.6287e+02 | 4.88e-04 | 1.02e+02 | 0.00e+00 |
|  118  | 1584  |  328  | -7.6287e+02 | 2.44e-04 | 1.02e+02 | 0.00e+00 |
|  119  | 1592  |  330  | -7.6287e+02 | 1.22e-04 | 1.02e+02 | 0.00e+00 |
|  120  | 1608  |  331  | -7.6287e+02 | 3.87e-05 | 1.02e+02 | 0.00e+00 |
|  121  | 1616  |  332  | -7.6287e+02 | 5.86e-06 | 1.02e+02 | 0.00e+00 |
|  122  | 1632  |  333  | -7.6287e+02 | 5.86e-07 | 1.02e+02 | 0.00e+00 |
|  123  | 1648  |  335  | -7.6287e+02 | 5.86e-08 | 1.02e+02 | 0.00e+00 |
|  124  | 1664  |  337  | -7.6287e+02 | 5.86e-09 | 1.02e+02 | 0.00e+00 |
|  125  | 1672  |  337  | -7.6287e+02 | 1.00e+00 | 1.02e+02 | 0.00e+00 |
|  126  | 1688  |  344  | -7.6287e+02 | 5.00e-01 | 1.02e+02 | 0.00e+00 |
|  127  | 1696  |  347  | -7.6493e+02 | 5.00e-01 | 8.79e+01 | 0.00e+00 |
|  128  | 1704  |  350  | -7.6872e+02 | 5.00e-01 | 6.76e+01 | 0.00e+00 |
|  129  | 1712  |  353  | -7.7032e+02 | 5.00e-01 | 5.43e+01 | 0.00e+00 |
|  130  | 1720  |  356  | -7.7477e+02 | 5.00e-01 | 5.83e+01 | 0.00e+00 |
|  131  | 1728  |  359  | -7.8584e+02 | 1.00e+00 | 5.31e+01 | 0.00e+00 |
|  132  | 1736  |  362  | -8.0287e+02 | 2.00e+00 | 6.16e+01 | 0.00e+00 |
|  133  | 1744  |  368  | -8.2469e+02 | 4.00e+00 | 2.64e+01 | 0.00e+00 |
|  134  | 1760  |  374  | -8.2469e+02 | 6.85e-01 | 2.64e+01 | 0.00e+00 |
|  135  | 1768  |  380  | -8.5645e+02 | 4.80e+00 | 3.59e+01 | 0.00e+00 |
|  136  | 1776  |  387  | -8.7562e+02 | 4.80e+00 | 3.52e+01 | 0.00e+00 |
|  137  | 1784  |  394  | -8.8892e+02 | 4.80e+00 | 7.55e+01 | 0.00e+00 |
|  138  | 1800  |  401  | -8.8892e+02 | 1.21e+00 | 7.55e+01 | 0.00e+00 |
|  139  | 1808  |  405  | -8.9505e+02 | 2.43e+00 | 3.04e+01 | 0.00e+00 |
|  140  | 1816  |  412  | -9.0580e+02 | 2.43e+00 | 8.60e+01 | 0.00e+00 |
|  141  | 1824  |  419  | -9.1304e+02 | 2.43e+00 | 4.83e+01 | 0.00e+00 |
|  142  | 1832  |  426  | -9.2644e+02 | 6.67e+00 | 5.72e+01 | 0.00e+00 |
|  143  | 1840  |  433  | -9.4296e+02 | 6.67e+00 | 8.57e+01 | 0.00e+00 |
|  144  | 1848  |  440  | -9.5372e+02 | 6.67e+00 | 5.35e+01 | 0.00e+00 |
|  145  | 1856  |  447  | -9.7098e+02 | 6.67e+00 | 7.39e+01 | 0.00e+00 |
|  146  | 1864  |  454  | -9.9396e+02 | 6.67e+00 | 1.00e+02 | 0.00e+00 |
|  147  | 1880  |  461  | -9.9396e+02 | 6.67e-01 | 1.00e+02 | 0.00e+00 |
|  148  | 1888  |  468  | -9.9910e+02 | 6.67e-01 | 9.60e+01 | 0.00e+00 |
|  149  | 1896  |  475  | -1.0027e+03 | 6.67e-01 | 8.59e+01 | 0.00e+00 |
|  150  | 1904  |  482  | -1.0211e+03 | 1.90e+00 | 4.01e+01 | 0.00e+00 |
|  151  | 1912  |  489  | -1.0281e+03 | 1.90e+00 | 8.08e+01 | 0.00e+00 |
|  152  | 1920  |  496  | -1.0362e+03 | 1.90e+00 | 2.85e+01 | 0.00e+00 |
|  153  | 1928  |  503  | -1.0375e+03 | 1.90e+00 | 2.20e+01 | 0.00e+00 |
|  154  | 1944  |  510  | -1.0375e+03 | 1.90e-01 | 2.20e+01 | 0.00e+00 |
|  155  | 1952  |  514  | -1.0376e+03 | 1.90e-01 | 2.18e+01 | 0.00e+00 |
|  156  | 1968  |  521  | -1.0376e+03 | 1.90e-02 | 2.18e+01 | 0.00e+00 |
|  157  | 1976  |  527  | -1.0377e+03 | 1.33e-01 | 2.23e+01 | 0.00e+00 |
|  158  | 1984  |  534  | -1.0380e+03 | 1.64e-01 | 2.18e+01 | 0.00e+00 |
|  159  | 1992  |  541  | -1.0382e+03 | 1.71e-01 | 2.44e+01 | 0.00e+00 |
|  160  | 2000  |  548  | -1.0396e+03 | 1.20e+00 | 3.27e+01 | 0.00e+00 |
|  161  | 2008  |  555  | -1.0441e+03 | 4.56e+00 | 5.51e+01 | 0.00e+00 |
|  162  | 2016  |  562  | -1.0456e+03 | 4.56e+00 | 4.27e+01 | 0.00e+00 |
|  163  | 2024  |  569  | -1.0471e+03 | 5.62e+00 | 4.51e+01 | 0.00e+00 |
|  164  | 2032  |  573  | -1.0471e+03 | 5.62e+00 | 4.57e+01 | 0.00e+00 |
|  165  | 2040  |  577  | -1.0471e+03 | 5.62e+00 | 4.51e+01 | 0.00e+00 |
|  166  | 2048  |  579  | -1.0471e+03 | 5.62e+00 | 4.49e+01 | 0.00e+00 |
|  167  | 2056  |  586  | -1.0538e+03 | 7.10e+00 | 5.37e+01 | 0.00e+00 |
|  168  | 2064  |  591  | -1.0538e+03 | 7.10e+00 | 5.37e+01 | 0.00e+00 |
|  169  | 2072  |  598  | -1.0538e+03 | 7.10e+00 | 5.37e+01 | 0.00e+00 |
