writing to logs/4/trust-constr/Korea/2021_8_4_19_28
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +6.4381e+11 | 1.00e+00 | 1.23e+12 | 3.10e-04 |
|   2   |  16   |   1   | -4.0009e+02 | 2.00e+00 | 2.16e+04 | 0.00e+00 |
|   3   |  24   |   7   | -4.0010e+02 | 7.75e+00 | 6.45e+03 | 0.00e+00 |
|   4   |  32   |  14   | -4.8674e+02 | 7.75e+00 | 8.39e+02 | 0.00e+00 |
|   5   |  40   |  21   | -5.2205e+02 | 7.75e+00 | 2.03e+02 | 0.00e+00 |
|   6   |  48   |  27   | -5.5146e+02 | 7.75e+00 | 6.29e+01 | 0.00e+00 |
|   7   |  56   |  33   | -5.4396e+02 | 7.75e+00 | 6.31e+01 | 0.00e+00 |
|   8   |  64   |  39   | -5.6302e+02 | 7.75e+00 | 6.05e+01 | 0.00e+00 |
|   9   |  72   |  46   | -5.7359e+02 | 7.75e+00 | 7.03e+01 | 0.00e+00 |
|  10   |  80   |  53   | -5.7425e+02 | 7.75e+00 | 7.83e+01 | 0.00e+00 |
|  11   |  88   |  60   | -5.7428e+02 | 7.75e+00 | 7.66e+01 | 0.00e+00 |
|  12   |  96   |  66   | -5.7428e+02 | 7.75e+00 | 7.66e+01 | 0.00e+00 |
|  13   |  104  |  72   | -5.7479e+02 | 7.75e+00 | 7.25e+01 | 0.00e+00 |
|  14   |  112  |  78   | -5.7481e+02 | 7.75e+00 | 7.14e+01 | 0.00e+00 |
|  15   |  120  |  82   | -5.7481e+02 | 7.75e+00 | 7.14e+01 | 0.00e+00 |
|  16   |  128  |  87   | -5.7481e+02 | 7.75e+00 | 7.14e+01 | 0.00e+00 |
|  17   |  136  |  92   | -5.7481e+02 | 7.75e+00 | 7.14e+01 | 0.00e+00 |
|  18   |  144  |  99   | -5.8299e+02 | 7.75e+00 | 7.27e+01 | 0.00e+00 |
|  19   |  152  |  106  | -5.9288e+02 | 7.75e+00 | 7.89e+01 | 0.00e+00 |
|  20   |  160  |  113  | -6.0548e+02 | 7.75e+00 | 8.76e+01 | 0.00e+00 |
|  21   |  168  |  120  | -6.2234e+02 | 7.75e+00 | 9.92e+01 | 0.00e+00 |
|  22   |  176  |  127  | -6.5515e+02 | 7.75e+00 | 1.43e+02 | 0.00e+00 |
|  23   |  184  |  134  | -6.9068e+02 | 7.75e+00 | 1.25e+02 | 0.00e+00 |
|  24   |  200  |  141  | -6.9068e+02 | 7.75e-01 | 1.25e+02 | 0.00e+00 |
|  25   |  216  |  147  | -6.9068e+02 | 7.75e-02 | 1.25e+02 | 0.00e+00 |
|  26   |  224  |  153  | -7.0026e+02 | 1.55e-01 | 9.79e+01 | 0.00e+00 |
|  27   |  232  |  160  | -7.0071e+02 | 1.55e-01 | 9.39e+01 | 0.00e+00 |
|  28   |  240  |  167  | -7.0229e+02 | 4.75e-01 | 7.01e+01 | 0.00e+00 |
|  29   |  248  |  174  | -7.0529e+02 | 9.12e-01 | 8.24e+01 | 0.00e+00 |
|  30   |  256  |  181  | -7.0778e+02 | 9.12e-01 | 5.74e+01 | 0.00e+00 |
|  31   |  264  |  188  | -7.0976e+02 | 9.12e-01 | 7.64e+01 | 0.00e+00 |
|  32   |  272  |  195  | -7.2036e+02 | 1.79e+00 | 7.15e+01 | 0.00e+00 |
|  33   |  280  |  202  | -7.4880e+02 | 3.81e+00 | 2.85e+02 | 0.00e+00 |
|  34   |  288  |  209  | -7.5311e+02 | 3.81e+00 | 2.46e+02 | 0.00e+00 |
|  35   |  296  |  216  | -7.6251e+02 | 3.81e+00 | 6.96e+01 | 0.00e+00 |
|  36   |  304  |  223  | -8.1034e+02 | 4.21e+00 | 2.05e+02 | 0.00e+00 |
|  37   |  320  |  230  | -8.1034e+02 | 4.21e-01 | 2.05e+02 | 0.00e+00 |
|  38   |  328  |  237  | -8.1052e+02 | 4.21e-01 | 2.05e+02 | 0.00e+00 |
|  39   |  336  |  244  | -8.1136e+02 | 4.21e-01 | 1.45e+02 | 0.00e+00 |
|  40   |  344  |  251  | -8.1221e+02 | 4.21e-01 | 2.22e+01 | 0.00e+00 |
|  41   |  352  |  258  | -8.1258e+02 | 4.21e-01 | 4.69e+01 | 0.00e+00 |
|  42   |  360  |  265  | -8.1648e+02 | 4.21e-01 | 1.16e+02 | 0.00e+00 |
|  43   |  368  |  272  | -8.1688e+02 | 4.21e-01 | 7.15e+01 | 0.00e+00 |
|  44   |  376  |  279  | -8.1899e+02 | 4.21e-01 | 1.33e+02 | 0.00e+00 |
|  45   |  384  |  286  | -8.2093e+02 | 4.21e-01 | 6.22e+01 | 0.00e+00 |
|  46   |  392  |  293  | -8.2668e+02 | 7.13e-01 | 2.50e+02 | 0.00e+00 |
|  47   |  400  |  300  | -8.3078e+02 | 7.13e-01 | 3.01e+01 | 0.00e+00 |
|  48   |  408  |  307  | -8.3230e+02 | 7.13e-01 | 2.24e+02 | 0.00e+00 |
|  49   |  416  |  314  | -8.3383e+02 | 7.13e-01 | 3.56e+01 | 0.00e+00 |
|  50   |  424  |  321  | -8.3640e+02 | 7.13e-01 | 2.71e+02 | 0.00e+00 |
|  51   |  432  |  328  | -8.3860e+02 | 7.13e-01 | 4.58e+01 | 0.00e+00 |
|  52   |  440  |  335  | -8.6510e+02 | 2.52e+00 | 6.23e+02 | 0.00e+00 |
|  53   |  448  |  342  | -8.7366e+02 | 2.52e+00 | 2.93e+02 | 0.00e+00 |
|  54   |  456  |  349  | -8.7577e+02 | 2.52e+00 | 3.13e+01 | 0.00e+00 |
|  55   |  464  |  356  | -8.7813e+02 | 2.52e+00 | 2.90e+02 | 0.00e+00 |
