	start time: 2021-08-10 23:30:18.530391
2021_8_10_23_30,4.4,-1.26,0.44000000000000006,-5.44,1.22,0.0054989999999999995,0.0051010000000000005, 3446.8332799513014, 0.03021868467044279
2021_8_10_23_30,4.4000000149011615,-1.26,0.44000000000000006,-5.44,1.22,0.0054989999999999995,0.0051010000000000005, 3446.8333155501214, 0.03021868477208413
2021_8_10_23_30,4.4,-1.2599999850988388,0.44000000000000006,-5.44,1.22,0.0054989999999999995,0.0051010000000000005, 3446.8331980133116, 0.030218684334746528
2021_8_10_23_31,4.4,-1.26,0.44000001490116125,-5.44,1.22,0.0054989999999999995,0.0051010000000000005, 3446.8332261309592, 0.03021868446047052
2021_8_10_23_31,4.4,-1.26,0.44000000000000006,-5.439999985098839,1.22,0.0054989999999999995,0.0051010000000000005, 3446.833279588441, 0.03021868467044279
2021_8_10_23_31,4.4,-1.26,0.44000000000000006,-5.44,1.2200000149011612,0.0054989999999999995,0.0051010000000000005, 3446.8332784981017, 0.03021868467044279
2021_8_10_23_31,4.4,-1.26,0.44000000000000006,-5.44,1.22,0.005499014901161193,0.0051010000000000005, 3446.833257989046, 0.03021868467044279
2021_8_10_23_31,4.4,-1.26,0.44000000000000006,-5.44,1.22,0.0054989999999999995,0.005101014901161194, 3446.8077020476435, 0.03021868467044279
2021_8_10_23_32,-7.0,0.5,5.0,10.0,10.0,0.05,0.05, -477.32721488405735, 0.024269795822800255
2021_8_10_23_32,-1.4749866459144743,-0.3529845178237302,2.7899946583657895,2.5169994572736396,5.744770416765709,0.028432577257003516,0.02823968643990474, -485.2273982153163, 0.021275827877075593
2021_8_10_23_32,1.2819328051224024,-0.7786141874574937,1.6872268779510389,-1.2169335536043766,3.621458769388185,0.017670676161337544,0.017381534998492043, -600.3515367818236, 0.01057919090489994
2021_8_10_23_32,1.2819328200235636,-0.7786141874574937,1.6872268779510389,-1.2169335536043766,3.621458769388185,0.017670676161337544,0.017381534998492043, -600.3515349664318, 0.010579190757730448
