writing to logs/4/trust-constr/Croatia/2021_8_4_19_28
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +4.8590e+06 | 1.00e+00 | 3.23e+10 | 0.00e+00 |
|   2   |  16   |   1   | -3.3358e+02 | 1.00e+00 | 2.61e+03 | 3.01e-01 |
|   3   |  24   |   8   | -3.3358e+02 | 6.63e+00 | 1.28e+03 | 3.01e-01 |
|   4   |  32   |  15   | -3.3358e+02 | 6.63e-01 | 1.28e+03 | 3.01e-01 |
|   5   |  40   |  20   | -3.3358e+02 | 6.63e-02 | 1.28e+03 | 3.01e-01 |
|   6   |  48   |  27   | -3.3358e+02 | 3.75e-01 | 1.27e+03 | 3.01e-01 |
|   7   |  56   |  33   | -3.3358e+02 | 3.75e-02 | 1.27e+03 | 3.01e-01 |
|   8   |  64   |  40   | -3.3358e+02 | 2.15e-01 | 1.27e+03 | 3.01e-01 |
|   9   |  72   |  47   | -3.3358e+02 | 1.39e+00 | 1.17e+03 | 3.01e-01 |
|  10   |  80   |  54   | -3.3358e+02 | 1.39e-01 | 1.17e+03 | 3.01e-01 |
|  11   |  88   |  60   | -3.3358e+02 | 1.39e-02 | 1.17e+03 | 3.01e-01 |
|  12   |  96   |  67   | -3.3358e+02 | 7.90e-02 | 1.17e+03 | 3.01e-01 |
|  13   |  104  |  74   | -3.7779e+02 | 5.53e-01 | 1.35e+03 | 2.95e-01 |
|  14   |  112  |  81   | -3.7779e+02 | 5.53e-02 | 1.35e+03 | 2.95e-01 |
|  15   |  120  |  88   | -2.6785e+02 | 3.87e-01 | 3.80e+04 | 2.90e-01 |
|  16   |  128  |  95   | -2.6785e+02 | 3.87e-02 | 3.80e+04 | 2.90e-01 |
|  17   |  136  |  102  | -2.6785e+02 | 3.87e-03 | 3.80e+04 | 2.90e-01 |
|  18   |  144  |  109  | -2.6829e+02 | 2.32e-02 | 3.78e+04 | 2.90e-01 |
|  19   |  152  |  116  | -2.6871e+02 | 1.42e-01 | 3.75e+04 | 2.90e-01 |
|  20   |  160  |  123  | -2.6871e+02 | 1.42e-02 | 3.75e+04 | 2.90e-01 |
|  21   |  168  |  130  | -3.3980e+02 | 9.11e-02 | 1.53e+04 | 2.91e-01 |
|  22   |  176  |  137  | -3.3980e+02 | 9.11e-03 | 1.53e+04 | 2.91e-01 |
|  23   |  184  |  144  | -3.5062e+02 | 5.75e-02 | 1.21e+04 | 2.91e-01 |
|  24   |  192  |  151  | -2.5639e+02 | 3.71e-01 | 4.06e+04 | 2.90e-01 |
|  25   |  200  |  158  | -2.5639e+02 | 3.71e-02 | 4.06e+04 | 2.90e-01 |
|  26   |  208  |  165  | -2.5639e+02 | 3.71e-03 | 4.06e+04 | 2.90e-01 |
|  27   |  216  |  172  | -2.9815e+02 | 2.59e-02 | 2.72e+04 | 2.91e-01 |
|  28   |  224  |  179  | -2.9815e+02 | 2.59e-03 | 2.72e+04 | 2.91e-01 |
|  29   |  232  |  186  | -3.1646e+02 | 1.82e-02 | 2.17e+04 | 2.91e-01 |
|  30   |  240  |  193  | +1.3113e+01 | 1.27e-01 | 1.46e+05 | 2.90e-01 |
|  31   |  248  |  200  | +1.3113e+01 | 1.27e-02 | 1.46e+05 | 2.90e-01 |
|  32   |  256  |  207  | -1.5610e+02 | 8.90e-02 | 7.54e+04 | 2.90e-01 |
|  33   |  264  |  214  | -1.5610e+02 | 8.90e-03 | 7.54e+04 | 2.90e-01 |
|  34   |  272  |  221  | -2.3525e+02 | 6.23e-02 | 4.69e+04 | 2.90e-01 |
|  35   |  280  |  228  | -2.3525e+02 | 6.23e-03 | 4.69e+04 | 2.90e-01 |
|  36   |  288  |  235  | -2.1295e+02 | 4.36e-02 | 5.44e+04 | 2.90e-01 |
|  37   |  296  |  238  | -3.8576e+02 | 3.05e-01 | 2.06e+03 | 2.88e-01 |
|  38   |  304  |  245  | -2.6856e+02 | 1.77e+00 | 3.13e+02 | 2.38e-01 |
|  39   |  312  |  252  | -2.2063e+02 | 6.00e+00 | 2.58e+01 | 8.86e-02 |
|  40   |  320  |  258  | -2.5156e+02 | 6.15e+00 | 1.98e+01 | 3.07e-02 |
|  41   |  328  |  265  | -2.6908e+02 | 7.60e+00 | 1.97e+01 | 3.58e-02 |
|  42   |  336  |  272  | -2.8131e+02 | 9.00e+00 | 1.95e+01 | 1.59e-02 |
|  43   |  344  |  279  | -3.2474e+02 | 9.00e+00 | 1.90e+01 | 0.00e+00 |
|  44   |  360  |  283  | -3.2474e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  45   |  376  |  288  | -3.2474e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  46   |  384  |  293  | -3.2474e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  47   |  392  |  298  | -3.2474e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  48   |  400  |  303  | -3.2474e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  49   |  408  |  308  | -3.2474e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  50   |  416  |  313  | -3.2474e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  51   |  424  |  318  | -3.2474e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  52   |  432  |  323  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  53   |  440  |  328  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  54   |  448  |  333  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  55   |  456  |  338  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  56   |  464  |  343  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  57   |  472  |  348  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  58   |  480  |  353  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  59   |  488  |  358  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  60   |  496  |  363  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  61   |  504  |  368  | -3.2475e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  62   |  512  |  373  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  63   |  520  |  378  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  64   |  528  |  383  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  65   |  536  |  388  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  66   |  544  |  393  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  67   |  552  |  398  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  68   |  560  |  403  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  69   |  568  |  408  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  70   |  576  |  413  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  71   |  584  |  418  | -3.2476e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  72   |  592  |  423  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  73   |  600  |  428  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  74   |  608  |  433  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  75   |  616  |  438  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  76   |  624  |  443  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  77   |  632  |  448  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  78   |  640  |  453  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  79   |  648  |  458  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  80   |  656  |  463  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  81   |  664  |  468  | -3.2477e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  82   |  672  |  473  | -3.2478e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  83   |  680  |  478  | -3.2478e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  84   |  688  |  483  | -3.2478e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  85   |  696  |  488  | -3.2478e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  86   |  704  |  493  | -3.2478e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  87   |  712  |  498  | -3.2478e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  88   |  720  |  503  | -3.2478e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  89   |  728  |  508  | -3.2478e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
|  90   |  736  |  513  | -3.2478e+02 | 9.00e-01 | 1.90e+01 | 0.00e+00 |
