writing to logs/AEJ_data/3/trust-constr/Philippines/2021_8_11_13_17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | -3.6229e+02 | 1.00e+00 | 3.67e+04 | 0.00e+00 |
|   2   |  16   |   1   | -3.6229e+02 | 5.00e-01 | 3.67e+04 | 0.00e+00 |
|   3   |  24   |   2   | -3.6229e+02 | 2.50e-01 | 3.67e+04 | 0.00e+00 |
|   4   |  32   |   3   | -3.6229e+02 | 1.25e-01 | 3.67e+04 | 0.00e+00 |
|   5   |  40   |   4   | -4.2738e+02 | 1.25e-01 | 1.03e+03 | 0.00e+00 |
|   6   |  48   |   9   | -4.6575e+02 | 7.12e-01 | 6.94e+02 | 0.00e+00 |
|   7   |  56   |  15   | -4.6575e+02 | 7.12e-02 | 6.94e+02 | 0.00e+00 |
|   8   |  64   |  16   | -4.6541e+02 | 3.99e-01 | 6.92e+02 | 0.00e+00 |
|   9   |  72   |  17   | -4.6354e+02 | 2.24e+00 | 6.84e+02 | 0.00e+00 |
|  10   |  80   |  18   | -5.0657e+02 | 8.07e+00 | 5.15e+02 | 0.00e+00 |
|  11   |  88   |  19   | -4.9347e+02 | 8.07e+00 | 1.27e+02 | 0.00e+00 |
|  12   |  96   |  20   | -4.7289e+02 | 8.07e+00 | 3.27e+01 | 0.00e+00 |
|  13   |  104  |  21   | -4.6268e+02 | 8.07e+00 | 3.24e+01 | 0.00e+00 |
|  14   |  112  |  22   | -4.5802e+02 | 8.07e+00 | 3.23e+01 | 0.00e+00 |
|  15   |  120  |  23   | -4.5695e+02 | 8.07e+00 | 3.22e+01 | 0.00e+00 |
|  16   |  128  |  30   | -6.0460e+02 | 1.04e+01 | 2.56e+02 | 0.00e+00 |
|  17   |  136  |  37   | -6.4627e+02 | 1.04e+01 | 2.92e+01 | 0.00e+00 |
|  18   |  144  |  44   | -6.6180e+02 | 1.04e+01 | 2.10e+02 | 0.00e+00 |
|  19   |  152  |  51   | -6.6262e+02 | 1.04e+01 | 2.06e+02 | 0.00e+00 |
|  20   |  160  |  58   | -6.6967e+02 | 1.04e+01 | 6.62e+01 | 0.00e+00 |
|  21   |  168  |  65   | -6.7067e+02 | 1.04e+01 | 2.40e+01 | 0.00e+00 |
|  22   |  176  |  72   | -6.7118e+02 | 1.04e+01 | 9.69e+01 | 0.00e+00 |
|  23   |  184  |  79   | -6.7195e+02 | 1.04e+01 | 2.36e+01 | 0.00e+00 |
|  24   |  192  |  86   | -6.7222e+02 | 1.04e+01 | 4.36e+01 | 0.00e+00 |
|  25   |  200  |  93   | -6.7236e+02 | 1.04e+01 | 2.34e+01 | 0.00e+00 |
|  26   |  208  |  100  | -6.7252e+02 | 1.04e+01 | 4.23e+01 | 0.00e+00 |
|  27   |  216  |  107  | -6.7258e+02 | 1.04e+01 | 2.02e+01 | 0.00e+00 |
|  28   |  224  |  114  | -6.7262e+02 | 1.04e+01 | 3.60e+01 | 0.00e+00 |
|  29   |  232  |  121  | -6.7264e+02 | 1.04e+01 | 2.05e+01 | 0.00e+00 |
|  30   |  240  |  128  | -6.7268e+02 | 1.04e+01 | 3.29e+01 | 0.00e+00 |
|  31   |  256  |  135  | -6.7268e+02 | 1.04e+00 | 3.29e+01 | 0.00e+00 |
|  32   |  264  |  142  | -6.7268e+02 | 1.04e+00 | 4.99e+01 | 0.00e+00 |
