writing to logs/2/trust-constr/SAfrica/2021_8_4_19_24
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +6.6144e+03 | 1.00e+00 | 2.67e+07 | 0.00e+00 |
|   2   |  16   |   1   | -7.7806e+02 | 1.00e+00 | 2.82e+03 | 3.01e-01 |
|   3   |  24   |   8   | -7.7872e+02 | 6.60e+00 | 1.40e+03 | 3.01e-01 |
|   4   |  32   |  15   | -7.7872e+02 | 6.60e-01 | 1.40e+03 | 3.01e-01 |
|   5   |  40   |  22   | -7.7872e+02 | 6.60e-02 | 1.40e+03 | 3.01e-01 |
|   6   |  48   |  27   | -7.7886e+02 | 3.73e-01 | 1.40e+03 | 3.01e-01 |
|   7   |  56   |  34   | -7.7886e+02 | 3.73e-02 | 1.40e+03 | 3.01e-01 |
|   8   |  64   |  39   | -7.7667e+02 | 2.15e-01 | 1.36e+03 | 3.01e-01 |
|   9   |  72   |  46   | -7.7667e+02 | 7.56e-02 | 1.36e+03 | 3.01e-01 |
|  10   |  80   |  51   | -7.7631e+02 | 4.35e-01 | 1.34e+03 | 3.02e-01 |
|  11   |  88   |  58   | -8.2265e+02 | 2.64e+00 | 1.31e+03 | 2.34e-01 |
|  12   |  96   |  65   | -8.2265e+02 | 2.64e-01 | 1.31e+03 | 2.34e-01 |
|  13   |  104  |  70   | -9.2903e+02 | 1.53e+00 | 1.11e+03 | 1.96e-01 |
|  14   |  112  |  77   | -9.2903e+02 | 1.53e-01 | 1.11e+03 | 1.96e-01 |
|  15   |  120  |  81   | -8.6331e+02 | 8.84e-01 | 1.19e+03 | 1.77e-01 |
|  16   |  128  |  85   | -7.8753e+02 | 5.04e+00 | 1.10e+02 | 7.01e-02 |
|  17   |  136  |  89   | -8.2757e+02 | 5.67e+00 | 9.97e+01 | 5.65e-03 |
|  18   |  144  |  93   | -8.6926e+02 | 5.90e+00 | 1.00e+02 | 0.00e+00 |
|  19   |  152  |  97   | -8.8394e+02 | 6.48e+00 | 1.00e+02 | 0.00e+00 |
|  20   |  160  |  101  | -8.8478e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  21   |  168  |  108  | -8.8479e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  22   |  176  |  115  | -8.8479e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  23   |  184  |  122  | -8.8480e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  24   |  192  |  129  | -8.8480e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  25   |  200  |  136  | -8.8481e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  26   |  208  |  143  | -8.8481e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  27   |  216  |  150  | -8.8482e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  28   |  224  |  157  | -8.8482e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  29   |  232  |  164  | -8.8482e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  30   |  240  |  171  | -8.8483e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  31   |  248  |  178  | -8.8483e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  32   |  256  |  185  | -8.8484e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  33   |  264  |  192  | -8.8484e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  34   |  272  |  199  | -8.8485e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  35   |  280  |  206  | -8.8485e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  36   |  288  |  213  | -8.8486e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  37   |  296  |  220  | -8.8486e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  38   |  304  |  227  | -8.8486e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  39   |  312  |  234  | -8.8487e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  40   |  320  |  241  | -8.8487e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  41   |  328  |  248  | -8.8488e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  42   |  336  |  255  | -8.8488e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  43   |  344  |  262  | -8.8489e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  44   |  352  |  269  | -8.8489e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  45   |  360  |  276  | -8.8490e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  46   |  368  |  283  | -8.8490e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  47   |  376  |  290  | -8.8491e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  48   |  384  |  297  | -8.8491e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  49   |  392  |  304  | -8.8491e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  50   |  400  |  311  | -8.8492e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  51   |  408  |  318  | -8.8492e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  52   |  416  |  325  | -8.8493e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  53   |  424  |  332  | -8.8493e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  54   |  432  |  339  | -8.8494e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  55   |  440  |  346  | -8.8494e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  56   |  448  |  353  | -8.8495e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  57   |  456  |  360  | -8.8495e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  58   |  464  |  367  | -8.8495e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  59   |  472  |  374  | -8.8496e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  60   |  480  |  381  | -8.8496e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  61   |  488  |  388  | -8.8497e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  62   |  496  |  395  | -8.8497e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
|  63   |  504  |  402  | -8.8498e+02 | 6.48e+00 | 9.99e+01 | 0.00e+00 |
