writing to logs/AEJ_data/4/trust-constr/Thailand/2021_8_10_23_30
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | -8.7980e+00 | 1.00e+00 | 4.08e+05 | 0.00e+00 |
|   2   |  16   |   1   | -8.6522e+01 | 1.00e+00 | 6.82e+01 | 2.37e-01 |
|   3   |  24   |   8   | -8.6579e+01 | 6.48e+00 | 2.60e+01 | 2.37e-01 |
|   4   |  32   |  15   | -8.6499e+01 | 9.15e+00 | 2.43e+01 | 2.36e-01 |
|   5   |  40   |  22   | -1.2977e+02 | 9.15e+00 | 2.26e+01 | 1.58e-01 |
|   6   |  48   |  28   | -2.2431e+02 | 9.37e+00 | 2.11e+01 | 6.57e-02 |
|   7   |  56   |  34   | -3.0498e+02 | 9.37e+00 | 2.01e+01 | 1.93e-02 |
|   8   |  64   |  39   | -3.5478e+02 | 9.37e+00 | 1.96e+01 | 0.00e+00 |
|   9   |  72   |  44   | -3.5478e+02 | 9.37e+00 | 1.96e+01 | 0.00e+00 |
|  10   |  80   |  49   | -3.5478e+02 | 9.37e+00 | 1.96e+01 | 0.00e+00 |
|  11   |  96   |  54   | -3.5478e+02 | 1.50e+00 | 1.96e+01 | 0.00e+00 |
|  12   |  104  |  60   | -3.5478e+02 | 1.50e+00 | 1.96e+01 | 0.00e+00 |
|  13   |  112  |  66   | -3.5478e+02 | 1.50e+00 | 1.96e+01 | 0.00e+00 |
|  14   |  128  |  72   | -3.5478e+02 | 2.05e-01 | 1.96e+01 | 0.00e+00 |
|  15   |  136  |  78   | -3.5598e+02 | 8.37e-01 | 2.13e+01 | 0.00e+00 |
|  16   |  144  |  84   | -3.5647e+02 | 8.37e-01 | 2.22e+01 | 0.00e+00 |
|  17   |  152  |  90   | -3.5672e+02 | 8.37e-01 | 2.36e+01 | 0.00e+00 |
|  18   |  160  |  96   | -3.5674e+02 | 8.37e-01 | 2.33e+01 | 0.00e+00 |
|  19   |  168  |  101  | -3.5674e+02 | 8.37e-01 | 2.33e+01 | 0.00e+00 |
|  20   |  176  |  106  | -3.5750e+02 | 1.15e+00 | 2.65e+01 | 0.00e+00 |
