writing to logs/EXT_data/2/trust-constr/Poland/2021_8_20
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | +1.6745e+03 | 1.00e+00 | 4.70e+05 | 0.00e+00 |
|   2   |  16   |   1   | -2.3342e+02 | 1.00e+00 | 4.94e+02 | 2.98e-01 |
|   3   |  24   |   8   | -2.3455e+02 | 6.52e+00 | 2.46e+02 | 2.97e-01 |
|   4   |  32   |  15   | -1.9608e+02 | 9.00e+00 | 4.96e+01 | 2.56e-01 |
|   5   |  40   |  22   | -2.6957e+02 | 9.18e+00 | 3.88e+01 | 1.38e-01 |
|   6   |  48   |  28   | -6.0278e+01 | 9.18e+00 | 1.42e+02 | 7.06e-02 |
|   7   |  56   |  34   | -1.5526e+02 | 9.18e+00 | 1.46e+02 | 2.82e-02 |
|   8   |  64   |  39   | -2.6584e+02 | 9.18e+00 | 1.54e+02 | 1.93e-03 |
|   9   |  72   |  44   | -2.7612e+02 | 9.18e+00 | 1.55e+02 | 0.00e+00 |
|  10   |  80   |  48   | -2.7649e+02 | 9.18e+00 | 1.56e+02 | 0.00e+00 |
|  11   |  88   |  53   | -5.8950e+02 | 9.18e+00 | 5.20e+01 | 0.00e+00 |
|  12   |  96   |  58   | -5.8962e+02 | 9.18e+00 | 5.20e+01 | 0.00e+00 |
|  13   |  112  |  63   | -5.8962e+02 | 9.18e-01 | 5.20e+01 | 0.00e+00 |
|  14   |  120  |  68   | -5.9110e+02 | 1.27e+00 | 5.17e+01 | 0.00e+00 |
|  15   |  128  |  73   | -5.9153e+02 | 1.27e+00 | 5.16e+01 | 0.00e+00 |
|  16   |  136  |  78   | -5.9164e+02 | 1.27e+00 | 5.13e+01 | 0.00e+00 |
|  17   |  144  |  83   | -5.9167e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  18   |  152  |  86   | -5.9167e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  19   |  160  |  89   | -5.9167e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  20   |  168  |  92   | -5.9167e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  21   |  176  |  95   | -5.9167e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  22   |  184  |  98   | -5.9167e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  23   |  192  |  101  | -5.9167e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  24   |  200  |  104  | -5.9168e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  25   |  208  |  107  | -5.9168e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  26   |  216  |  110  | -5.9168e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  27   |  224  |  113  | -5.9168e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  28   |  232  |  116  | -5.9168e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  29   |  240  |  119  | -5.9168e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  30   |  248  |  122  | -5.9169e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  31   |  256  |  125  | -5.9169e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  32   |  264  |  128  | -5.9169e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  33   |  272  |  131  | -5.9169e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  34   |  280  |  134  | -5.9169e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  35   |  288  |  137  | -5.9169e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  36   |  296  |  140  | -5.9169e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  37   |  304  |  143  | -5.9170e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  38   |  312  |  146  | -5.9170e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  39   |  320  |  149  | -5.9170e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  40   |  328  |  152  | -5.9170e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  41   |  336  |  155  | -5.9170e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  42   |  344  |  158  | -5.9170e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  43   |  352  |  161  | -5.9171e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  44   |  360  |  164  | -5.9171e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  45   |  368  |  167  | -5.9171e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  46   |  376  |  170  | -5.9171e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  47   |  384  |  173  | -5.9171e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  48   |  392  |  176  | -5.9171e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  49   |  400  |  179  | -5.9171e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  50   |  408  |  182  | -5.9172e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  51   |  416  |  185  | -5.9172e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  52   |  424  |  188  | -5.9172e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  53   |  432  |  191  | -5.9172e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  54   |  440  |  194  | -5.9172e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  55   |  448  |  197  | -5.9172e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  56   |  456  |  200  | -5.9173e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  57   |  464  |  203  | -5.9173e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  58   |  472  |  206  | -5.9173e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  59   |  480  |  209  | -5.9173e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  60   |  488  |  212  | -5.9173e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
|  61   |  496  |  215  | -5.9173e+02 | 1.27e+00 | 5.14e+01 | 0.00e+00 |
